species,pres,dest_use,unit,natvessr,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 
PLN,TOTAL,TOTAL,EUR,EE,EE	102856.4873 	97820.2087 	98518.0425 	86609.662 	104322.0846 	75430.6896 	55967.985 	29532.118 	42606.9504 	40312.017 	52547.94 	51352.8075 	: 	: 
PLN,TOTAL,TOTAL,EUR,EU,EE	102856.4873 	97820.2087 	98518.0425 	86609.662 	104322.0846 	75430.6896 	55967.985 	29532.118 	42606.9504 	40312.017 	52547.94 	51352.8075 	: 	: 
PLN,TOTAL,TOTAL,EUR,TOTAL,EE	102856.4873 	97820.2087 	98518.0425 	86609.662 	104322.0846 	75430.6896 	55967.985 	29532.118 	42606.9504 	40312.017 	52547.94 	51352.8075 	: 	: 
PLN,TOTAL,TOTAL,EUR_T,EE,EE	5914.2495 	6037.9826 	5392.8265 	4443.8 	4034.11 	2928.21 	2739.5 	2018.6 	2741.76 	1779.78 	1760.4 	1670.01 	: 	: 
PLN,TOTAL,TOTAL,EUR_T,EU,EE	5914.2495 	6037.9826 	5392.8265 	4443.8 	4034.11 	2928.21 	2739.5 	2018.6 	2741.76 	1779.78 	1760.4 	1670.01 	: 	: 
PLN,TOTAL,TOTAL,EUR_T,TOTAL,EE	5914.2495 	6037.9826 	5392.8265 	4443.8 	4034.11 	2928.21 	2739.5 	2018.6 	2741.76 	1779.78 	1760.4 	1670.01 	: 	: 
PLN,TOTAL,TOTAL,TPW,EE,EE	17.3913 	16.2008 	18.2684 	19.49 	25.86 	25.76 	20.43 	14.63 	15.54 	22.65 	29.85 	30.75 	: 	: 
PLN,TOTAL,TOTAL,TPW,EU,EE	17.3913 	16.2008 	18.2684 	19.49 	25.86 	25.76 	20.43 	14.63 	15.54 	22.65 	29.85 	30.75 	: 	: 
PLN,TOTAL,TOTAL,TPW,TOTAL,EE	17.3913 	16.2008 	18.2684 	19.49 	25.86 	25.76 	20.43 	14.63 	15.54 	22.65 	29.85 	30.75 	: 	: 
SAL,FRE,HCN,EUR,EE,EE	61123.1503 	60340.6015 	40448.1518 	27791.9148 	22951.818 	30032.0746 	21788.0806 	14938.938 	10008.364 	8881.38 	16993.4323 	7795.7893 	: 	: 
SAL,FRE,HCN,EUR,EU,EE	61123.1503 	60340.6015 	40448.1518 	27791.9148 	22951.818 	30032.0746 	21788.0806 	14938.938 	10008.364 	8881.38 	16993.4323 	7795.7893 	: 	: 
SAL,FRE,HCN,EUR,TOTAL,EE	61123.1503 	60340.6015 	40448.1518 	27791.9148 	22951.818 	30032.0746 	21788.0806 	14938.938 	10008.364 	8881.38 	16993.4323 	7795.7893 	: 	: 
SAL,FRE,HCN,EUR_T,EE,EE	7497.0226 	6785.294 	5925.7745 	4971.72 	4396.9 	4403.53 	4087.82 	3952.1 	2633.78 	1644.7 	3039.97 	1351.09 	: 	: 
SAL,FRE,HCN,EUR_T,EU,EE	7497.0226 	6785.294 	5925.7745 	4971.72 	4396.9 	4403.53 	4087.82 	3952.1 	2633.78 	1644.7 	3039.97 	1351.09 	: 	: 
SAL,FRE,HCN,EUR_T,TOTAL,EE	7497.0226 	6785.294 	5925.7745 	4971.72 	4396.9 	4403.53 	4087.82 	3952.1 	2633.78 	1644.7 	3039.97 	1351.09 	: 	: 
SAL,FRE,HCN,TPW,EE,EE	8.153 	8.8929 	6.8258 	5.59 	5.22 	6.82 	5.33 	3.78 	3.8 	5.4 	5.59 	5.77 	: 	: 
SAL,FRE,HCN,TPW,EU,EE	8.153 	8.8929 	6.8258 	5.59 	5.22 	6.82 	5.33 	3.78 	3.8 	5.4 	5.59 	5.77 	: 	: 
SAL,FRE,HCN,TPW,TOTAL,EE	8.153 	8.8929 	6.8258 	5.59 	5.22 	6.82 	5.33 	3.78 	3.8 	5.4 	5.59 	5.77 	: 	: 
SAL,FRE,TOTAL,EUR,EE,EE	61123.1503 	60340.6015 	40448.1518 	27791.9148 	22951.818 	30032.0746 	21788.0806 	14938.938 	10008.364 	8881.38 	16993.4323 	7795.7893 	: 	: 
SAL,FRE,TOTAL,EUR,EU,EE	61123.1503 	60340.6015 	40448.1518 	27791.9148 	22951.818 	30032.0746 	21788.0806 	14938.938 	10008.364 	8881.38 	16993.4323 	7795.7893 	: 	: 
SAL,FRE,TOTAL,EUR,TOTAL,EE	61123.1503 	60340.6015 	40448.1518 	27791.9148 	22951.818 	30032.0746 	21788.0806 	14938.938 	10008.364 	8881.38 	16993.4323 	7795.7893 	: 	: 
SAL,FRE,TOTAL,EUR_T,EE,EE	7497.0226 	6785.294 	5925.7745 	4971.72 	4396.9 	4403.53 	4087.82 	3952.1 	2633.78 	1644.7 	3039.97 	1351.09 	: 	: 
SAL,FRE,TOTAL,EUR_T,EU,EE	7497.0226 	6785.294 	5925.7745 	4971.72 	4396.9 	4403.53 	4087.82 	3952.1 	2633.78 	1644.7 	3039.97 	1351.09 	: 	: 
SAL,FRE,TOTAL,EUR_T,TOTAL,EE	7497.0226 	6785.294 	5925.7745 	4971.72 	4396.9 	4403.53 	4087.82 	3952.1 	2633.78 	1644.7 	3039.97 	1351.09 	: 	: 
SAL,FRE,TOTAL,TPW,EE,EE	8.153 	8.8929 	6.8258 	5.59 	5.22 	6.82 	5.33 	3.78 	3.8 	5.4 	5.59 	5.77 	: 	: 
SAL,FRE,TOTAL,TPW,EU,EE	8.153 	8.8929 	6.8258 	5.59 	5.22 	6.82 	5.33 	3.78 	3.8 	5.4 	5.59 	5.77 	: 	: 
SAL,FRE,TOTAL,TPW,TOTAL,EE	8.153 	8.8929 	6.8258 	5.59 	5.22 	6.82 	5.33 	3.78 	3.8 	5.4 	5.59 	5.77 	: 	: 
SAL,FRE_WHL,HCN,EUR,EE,EE	61123.1503 	60340.6015 	40448.1518 	27791.9148 	22951.818 	30032.0746 	21788.0806 	14938.938 	10008.364 	8881.38 	16993.4323 	7795.7893 	: 	: 
SAL,FRE_WHL,HCN,EUR,EU,EE	61123.1503 	60340.6015 	40448.1518 	27791.9148 	22951.818 	30032.0746 	21788.0806 	14938.938 	10008.364 	8881.38 	16993.4323 	7795.7893 	: 	: 
SAL,FRE_WHL,HCN,EUR,TOTAL,EE	61123.1503 	60340.6015 	40448.1518 	27791.9148 	22951.818 	30032.0746 	21788.0806 	14938.938 	10008.364 	8881.38 	16993.4323 	7795.7893 	: 	: 
SAL,FRE_WHL,HCN,EUR_T,EE,EE	7497.0226 	6785.294 	5925.7745 	4971.72 	4396.9 	4403.53 	4087.82 	3952.1 	2633.78 	1644.7 	3039.97 	1351.09 	: 	: 
SAL,FRE_WHL,HCN,EUR_T,EU,EE	7497.0226 	6785.294 	5925.7745 	4971.72 	4396.9 	4403.53 	4087.82 	3952.1 	2633.78 	1644.7 	3039.97 	1351.09 	: 	: 
SAL,FRE_WHL,HCN,EUR_T,TOTAL,EE	7497.0226 	6785.294 	5925.7745 	4971.72 	4396.9 	4403.53 	4087.82 	3952.1 	2633.78 	1644.7 	3039.97 	1351.09 	: 	: 
SAL,FRE_WHL,HCN,TPW,EE,EE	8.153 	8.8929 	6.8258 	5.59 	5.22 	6.82 	5.33 	3.78 	3.8 	5.4 	5.59 	5.77 	: 	: 
SAL,FRE_WHL,HCN,TPW,EU,EE	8.153 	8.8929 	6.8258 	5.59 	5.22 	6.82 	5.33 	3.78 	3.8 	5.4 	5.59 	5.77 	: 	: 
SAL,FRE_WHL,HCN,TPW,TOTAL,EE	8.153 	8.8929 	6.8258 	5.59 	5.22 	6.82 	5.33 	3.78 	3.8 	5.4 	5.59 	5.77 	: 	: 
SAL,FRE_WHL,TOTAL,EUR,EE,EE	61123.1503 	60340.6015 	40448.1518 	27791.9148 	22951.818 	30032.0746 	21788.0806 	14938.938 	10008.364 	8881.38 	16993.4323 	7795.7893 	: 	: 
SAL,FRE_WHL,TOTAL,EUR,EU,EE	61123.1503 	60340.6015 	40448.1518 	27791.9148 	22951.818 	30032.0746 	21788.0806 	14938.938 	10008.364 	8881.38 	16993.4323 	7795.7893 	: 	: 
SAL,FRE_WHL,TOTAL,EUR,TOTAL,EE	61123.1503 	60340.6015 	40448.1518 	27791.9148 	22951.818 	30032.0746 	21788.0806 	14938.938 	10008.364 	8881.38 	16993.4323 	7795.7893 	: 	: 
SAL,FRE_WHL,TOTAL,EUR_T,EE,EE	7497.0226 	6785.294 	5925.7745 	4971.72 	4396.9 	4403.53 	4087.82 	3952.1 	2633.78 	1644.7 	3039.97 	1351.09 	: 	: 
SAL,FRE_WHL,TOTAL,EUR_T,EU,EE	7497.0226 	6785.294 	5925.7745 	4971.72 	4396.9 	4403.53 	4087.82 	3952.1 	2633.78 	1644.7 	3039.97 	1351.09 	: 	: 
SAL,FRE_WHL,TOTAL,EUR_T,TOTAL,EE	7497.0226 	6785.294 	5925.7745 	4971.72 	4396.9 	4403.53 	4087.82 	3952.1 	2633.78 	1644.7 	3039.97 	1351.09 	: 	: 
SAL,FRE_WHL,TOTAL,TPW,EE,EE	8.153 	8.8929 	6.8258 	5.59 	5.22 	6.82 	5.33 	3.78 	3.8 	5.4 	5.59 	5.77 	: 	: 
SAL,FRE_WHL,TOTAL,TPW,EU,EE	8.153 	8.8929 	6.8258 	5.59 	5.22 	6.82 	5.33 	3.78 	3.8 	5.4 	5.59 	5.77 	: 	: 
SAL,FRE_WHL,TOTAL,TPW,TOTAL,EE	8.153 	8.8929 	6.8258 	5.59 	5.22 	6.82 	5.33 	3.78 	3.8 	5.4 	5.59 	5.77 	: 	: 
SAL,TOTAL,HCN,EUR,EE,EE	61123.1503 	60340.6015 	40448.1518 	27791.9148 	22951.818 	30032.0746 	21788.0806 	14938.938 	10008.364 	8881.38 	16993.4323 	7795.7893 	: 	: 
SAL,TOTAL,HCN,EUR,EU,EE	61123.1503 	60340.6015 	40448.1518 	27791.9148 	22951.818 	30032.0746 	21788.0806 	14938.938 	10008.364 	8881.38 	16993.4323 	7795.7893 	: 	: 
SAL,TOTAL,HCN,EUR,TOTAL,EE	61123.1503 	60340.6015 	40448.1518 	27791.9148 	22951.818 	30032.0746 	21788.0806 	14938.938 	10008.364 	8881.38 	16993.4323 	7795.7893 	: 	: 
SAL,TOTAL,HCN,EUR_T,EE,EE	7497.0226 	6785.294 	5925.7745 	4971.72 	4396.9 	4403.53 	4087.82 	3952.1 	2633.78 	1644.7 	3039.97 	1351.09 	: 	: 
SAL,TOTAL,HCN,EUR_T,EU,EE	7497.0226 	6785.294 	5925.7745 	4971.72 	4396.9 	4403.53 	4087.82 	3952.1 	2633.78 	1644.7 	3039.97 	1351.09 	: 	: 
SAL,TOTAL,HCN,EUR_T,TOTAL,EE	7497.0226 	6785.294 	5925.7745 	4971.72 	4396.9 	4403.53 	4087.82 	3952.1 	2633.78 	1644.7 	3039.97 	1351.09 	: 	: 
SAL,TOTAL,HCN,TPW,EE,EE	8.153 	8.8929 	6.8258 	5.59 	5.22 	6.82 	5.33 	3.78 	3.8 	5.4 	5.59 	5.77 	: 	: 
SAL,TOTAL,HCN,TPW,EU,EE	8.153 	8.8929 	6.8258 	5.59 	5.22 	6.82 	5.33 	3.78 	3.8 	5.4 	5.59 	5.77 	: 	: 
SAL,TOTAL,HCN,TPW,TOTAL,EE	8.153 	8.8929 	6.8258 	5.59 	5.22 	6.82 	5.33 	3.78 	3.8 	5.4 	5.59 	5.77 	: 	: 
SAL,TOTAL,TOTAL,EUR,EE,EE	61123.1503 	60340.6015 	40448.1518 	27791.9148 	22951.818 	30032.0746 	21788.0806 	14938.938 	10008.364 	8881.38 	16993.4323 	7795.7893 	: 	: 
SAL,TOTAL,TOTAL,EUR,EU,EE	61123.1503 	60340.6015 	40448.1518 	27791.9148 	22951.818 	30032.0746 	21788.0806 	14938.938 	10008.364 	8881.38 	16993.4323 	7795.7893 	: 	: 
SAL,TOTAL,TOTAL,EUR,TOTAL,EE	61123.1503 	60340.6015 	40448.1518 	27791.9148 	22951.818 	30032.0746 	21788.0806 	14938.938 	10008.364 	8881.38 	16993.4323 	7795.7893 	: 	: 
SAL,TOTAL,TOTAL,EUR_T,EE,EE	7497.0226 	6785.294 	5925.7745 	4971.72 	4396.9 	4403.53 	4087.82 	3952.1 	2633.78 	1644.7 	3039.97 	1351.09 	: 	: 
SAL,TOTAL,TOTAL,EUR_T,EU,EE	7497.0226 	6785.294 	5925.7745 	4971.72 	4396.9 	4403.53 	4087.82 	3952.1 	2633.78 	1644.7 	3039.97 	1351.09 	: 	: 
SAL,TOTAL,TOTAL,EUR_T,TOTAL,EE	7497.0226 	6785.294 	5925.7745 	4971.72 	4396.9 	4403.53 	4087.82 	3952.1 	2633.78 	1644.7 	3039.97 	1351.09 	: 	: 
SAL,TOTAL,TOTAL,TPW,EE,EE	8.153 	8.8929 	6.8258 	5.59 	5.22 	6.82 	5.33 	3.78 	3.8 	5.4 	5.59 	5.77 	: 	: 
SAL,TOTAL,TOTAL,TPW,EU,EE	8.153 	8.8929 	6.8258 	5.59 	5.22 	6.82 	5.33 	3.78 	3.8 	5.4 	5.59 	5.77 	: 	: 
SAL,TOTAL,TOTAL,TPW,TOTAL,EE	8.153 	8.8929 	6.8258 	5.59 	5.22 	6.82 	5.33 	3.78 	3.8 	5.4 	5.59 	5.77 	: 	: 
SCU,FRE,ANF,EUR,EE,EE	: 	: 	: 	: 	: 	: 	: 	0.112 	: 	: 	: 	: 	: 	: 
SCU,FRE,ANF,EUR,EU,EE	: 	: 	: 	: 	: 	: 	: 	0.112 	: 	: 	: 	: 	: 	: 
SCU,FRE,ANF,EUR,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	0.112 	: 	: 	: 	: 	: 	: 
SCU,FRE,ANF,EUR_T,EE,EE	: 	: 	: 	: 	: 	: 	: 	56 	: 	: 	: 	: 	: 	: 
SCU,FRE,ANF,EUR_T,EU,EE	: 	: 	: 	: 	: 	: 	: 	56 	: 	: 	: 	: 	: 	: 
SCU,FRE,ANF,EUR_T,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	56 	: 	: 	: 	: 	: 	: 
SCU,FRE,ANF,TPW,EE,EE	: 	: 	: 	: 	: 	: 	: 	0.002 	: 	: 	: 	: 	: 	: 
SCU,FRE,ANF,TPW,EU,EE	: 	: 	: 	: 	: 	: 	: 	0.002 	: 	: 	: 	: 	: 	: 
SCU,FRE,ANF,TPW,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	0.002 	: 	: 	: 	: 	: 	: 
SCU,FRE,TOTAL,EUR,EE,EE	: 	: 	: 	: 	: 	: 	: 	0.112 	: 	: 	: 	: 	: 	: 
SCU,FRE,TOTAL,EUR,EU,EE	: 	: 	: 	: 	: 	: 	: 	0.112 	: 	: 	: 	: 	: 	: 
SCU,FRE,TOTAL,EUR,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	0.112 	: 	: 	: 	: 	: 	: 
SCU,FRE,TOTAL,EUR_T,EE,EE	: 	: 	: 	: 	: 	: 	: 	56 	: 	: 	: 	: 	: 	: 
SCU,FRE,TOTAL,EUR_T,EU,EE	: 	: 	: 	: 	: 	: 	: 	56 	: 	: 	: 	: 	: 	: 
SCU,FRE,TOTAL,EUR_T,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	56 	: 	: 	: 	: 	: 	: 
SCU,FRE,TOTAL,TPW,EE,EE	: 	: 	: 	: 	: 	: 	: 	0.002 	: 	: 	: 	: 	: 	: 
SCU,FRE,TOTAL,TPW,EU,EE	: 	: 	: 	: 	: 	: 	: 	0.002 	: 	: 	: 	: 	: 	: 
SCU,FRE,TOTAL,TPW,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	0.002 	: 	: 	: 	: 	: 	: 
SCU,FRE_WHL,ANF,EUR,EE,EE	: 	: 	: 	: 	: 	: 	: 	0.112 	: 	: 	: 	: 	: 	: 
SCU,FRE_WHL,ANF,EUR,EU,EE	: 	: 	: 	: 	: 	: 	: 	0.112 	: 	: 	: 	: 	: 	: 
SCU,FRE_WHL,ANF,EUR,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	0.112 	: 	: 	: 	: 	: 	: 
SCU,FRE_WHL,ANF,EUR_T,EE,EE	: 	: 	: 	: 	: 	: 	: 	56 	: 	: 	: 	: 	: 	: 
SCU,FRE_WHL,ANF,EUR_T,EU,EE	: 	: 	: 	: 	: 	: 	: 	56 	: 	: 	: 	: 	: 	: 
SCU,FRE_WHL,ANF,EUR_T,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	56 	: 	: 	: 	: 	: 	: 
SCU,FRE_WHL,ANF,TPW,EE,EE	: 	: 	: 	: 	: 	: 	: 	0.002 	: 	: 	: 	: 	: 	: 
SCU,FRE_WHL,ANF,TPW,EU,EE	: 	: 	: 	: 	: 	: 	: 	0.002 	: 	: 	: 	: 	: 	: 
SCU,FRE_WHL,ANF,TPW,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	0.002 	: 	: 	: 	: 	: 	: 
SCU,FRE_WHL,TOTAL,EUR,EE,EE	: 	: 	: 	: 	: 	: 	: 	0.112 	: 	: 	: 	: 	: 	: 
SCU,FRE_WHL,TOTAL,EUR,EU,EE	: 	: 	: 	: 	: 	: 	: 	0.112 	: 	: 	: 	: 	: 	: 
SCU,FRE_WHL,TOTAL,EUR,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	0.112 	: 	: 	: 	: 	: 	: 
SCU,FRE_WHL,TOTAL,EUR_T,EE,EE	: 	: 	: 	: 	: 	: 	: 	56 	: 	: 	: 	: 	: 	: 
SCU,FRE_WHL,TOTAL,EUR_T,EU,EE	: 	: 	: 	: 	: 	: 	: 	56 	: 	: 	: 	: 	: 	: 
SCU,FRE_WHL,TOTAL,EUR_T,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	56 	: 	: 	: 	: 	: 	: 
SCU,FRE_WHL,TOTAL,TPW,EE,EE	: 	: 	: 	: 	: 	: 	: 	0.002 	: 	: 	: 	: 	: 	: 
SCU,FRE_WHL,TOTAL,TPW,EU,EE	: 	: 	: 	: 	: 	: 	: 	0.002 	: 	: 	: 	: 	: 	: 
SCU,FRE_WHL,TOTAL,TPW,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	0.002 	: 	: 	: 	: 	: 	: 
SCU,TOTAL,ANF,EUR,EE,EE	: 	: 	: 	: 	: 	: 	: 	0.112 	: 	: 	: 	: 	: 	: 
SCU,TOTAL,ANF,EUR,EU,EE	: 	: 	: 	: 	: 	: 	: 	0.112 	: 	: 	: 	: 	: 	: 
SCU,TOTAL,ANF,EUR,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	0.112 	: 	: 	: 	: 	: 	: 
SCU,TOTAL,ANF,EUR_T,EE,EE	: 	: 	: 	: 	: 	: 	: 	56 	: 	: 	: 	: 	: 	: 
SCU,TOTAL,ANF,EUR_T,EU,EE	: 	: 	: 	: 	: 	: 	: 	56 	: 	: 	: 	: 	: 	: 
SCU,TOTAL,ANF,EUR_T,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	56 	: 	: 	: 	: 	: 	: 
SCU,TOTAL,ANF,TPW,EE,EE	: 	: 	: 	: 	: 	: 	: 	0.002 	: 	: 	: 	: 	: 	: 
SCU,TOTAL,ANF,TPW,EU,EE	: 	: 	: 	: 	: 	: 	: 	0.002 	: 	: 	: 	: 	: 	: 
SCU,TOTAL,ANF,TPW,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	0.002 	: 	: 	: 	: 	: 	: 
SCU,TOTAL,TOTAL,EUR,EE,EE	: 	: 	: 	: 	: 	: 	: 	0.112 	: 	: 	: 	: 	: 	: 
SCU,TOTAL,TOTAL,EUR,EU,EE	: 	: 	: 	: 	: 	: 	: 	0.112 	: 	: 	: 	: 	: 	: 
SCU,TOTAL,TOTAL,EUR,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	0.112 	: 	: 	: 	: 	: 	: 
SCU,TOTAL,TOTAL,EUR_T,EE,EE	: 	: 	: 	: 	: 	: 	: 	56 	: 	: 	: 	: 	: 	: 
SCU,TOTAL,TOTAL,EUR_T,EU,EE	: 	: 	: 	: 	: 	: 	: 	56 	: 	: 	: 	: 	: 	: 
SCU,TOTAL,TOTAL,EUR_T,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	56 	: 	: 	: 	: 	: 	: 
SCU,TOTAL,TOTAL,TPW,EE,EE	: 	: 	: 	: 	: 	: 	: 	0.002 	: 	: 	: 	: 	: 	: 
SCU,TOTAL,TOTAL,TPW,EU,EE	: 	: 	: 	: 	: 	: 	: 	0.002 	: 	: 	: 	: 	: 	: 
SCU,TOTAL,TOTAL,TPW,TOTAL,EE	: 	: 	: 	: 	: 	: 	: 	0.002 	: 	: 	: 	: 	: 	: 
SME,FRE,HCN,EUR,EE,EE	213128.714 	127100.6739 	255800.5126 	153110.752 	155460.24 	516593.28 	325758.3483 	153789.336 	140247.624 	178671.8292 	208250.5095 	112199.672 	: 	: 
SME,FRE,HCN,EUR,EU,EE	213128.714 	127100.6739 	255800.5126 	153110.752 	155460.24 	516593.28 	325758.3483 	153789.336 	140247.624 	178671.8292 	208250.5095 	112199.672 	: 	: 
SME,FRE,HCN,EUR,TOTAL,EE	213128.714 	127100.6739 	255800.5126 	153110.752 	155460.24 	516593.28 	325758.3483 	153789.336 	140247.624 	178671.8292 	208250.5095 	112199.672 	: 	: 
SME,FRE,HCN,EUR_T,EE,EE	704.3512 	367.6046 	387.6118 	352.4 	664.36 	999.6 	803.33 	783.6 	310.2 	231.96 	281.85 	204.52 	: 	: 
SME,FRE,HCN,EUR_T,EU,EE	704.3512 	367.6046 	387.6118 	352.4 	664.36 	999.6 	803.33 	783.6 	310.2 	231.96 	281.85 	204.52 	: 	: 
SME,FRE,HCN,EUR_T,TOTAL,EE	704.3512 	367.6046 	387.6118 	352.4 	664.36 	999.6 	803.33 	783.6 	310.2 	231.96 	281.85 	204.52 	: 	: 
SME,FRE,HCN,TPW,EE,EE	302.5887 	345.7538 	659.9399 	434.48 	234 	516.8 	405.51 	196.26 	452.12 	770.27 	738.87 	548.6 	: 	: 
SME,FRE,HCN,TPW,EU,EE	302.5887 	345.7538 	659.9399 	434.48 	234 	516.8 	405.51 	196.26 	452.12 	770.27 	738.87 	548.6 	: 	: 
SME,FRE,HCN,TPW,TOTAL,EE	302.5887 	345.7538 	659.9399 	434.48 	234 	516.8 	405.51 	196.26 	452.12 	770.27 	738.87 	548.6 	: 	: 
SME,FRE,TOTAL,EUR,EE,EE	213128.714 	127100.6739 	255800.5126 	153110.752 	155460.24 	516593.28 	325758.3483 	153789.336 	140247.624 	178671.8292 	208250.5095 	112199.672 	: 	: 
SME,FRE,TOTAL,EUR,EU,EE	213128.714 	127100.6739 	255800.5126 	153110.752 	155460.24 	516593.28 	325758.3483 	153789.336 	140247.624 	178671.8292 	208250.5095 	112199.672 	: 	: 
SME,FRE,TOTAL,EUR,TOTAL,EE	213128.714 	127100.6739 	255800.5126 	153110.752 	155460.24 	516593.28 	325758.3483 	153789.336 	140247.624 	178671.8292 	208250.5095 	112199.672 	: 	: 
SME,FRE,TOTAL,EUR_T,EE,EE	704.3512 	367.6046 	387.6118 	352.4 	664.36 	999.6 	803.33 	783.6 	310.2 	231.96 	281.85 	204.52 	: 	: 
SME,FRE,TOTAL,EUR_T,EU,EE	704.3512 	367.6046 	387.6118 	352.4 	664.36 	999.6 	803.33 	783.6 	310.2 	231.96 	281.85 	204.52 	: 	: 
SME,FRE,TOTAL,EUR_T,TOTAL,EE	704.3512 	367.6046 	387.6118 	352.4 	664.36 	999.6 	803.33 	783.6 	310.2 	231.96 	281.85 	204.52 	: 	: 
SME,FRE,TOTAL,TPW,EE,EE	302.5887 	345.7538 	659.9399 	434.48 	234 	516.8 	405.51 	196.26 	452.12 	770.27 	738.87 	548.6 	: 	: 
SME,FRE,TOTAL,TPW,EU,EE	302.5887 	345.7538 	659.9399 	434.48 	234 	516.8 	405.51 	196.26 	452.12 	770.27 	738.87 	548.6 	: 	: 
SME,FRE,TOTAL,TPW,TOTAL,EE	302.5887 	345.7538 	659.9399 	434.48 	234 	516.8 	405.51 	196.26 	452.12 	770.27 	738.87 	548.6 	: 	: 
SME,FRE_WHL,HCN,EUR,EE,EE	213128.714 	127100.6739 	255800.5126 	153110.752 	155460.24 	516593.28 	325758.3483 	153789.336 	140247.624 	178671.8292 	208250.5095 	112199.672 	: 	: 
SME,FRE_WHL,HCN,EUR,EU,EE	213128.714 	127100.6739 	255800.5126 	153110.752 	155460.24 	516593.28 	325758.3483 	153789.336 	140247.624 	178671.8292 	208250.5095 	112199.672 	: 	: 
SME,FRE_WHL,HCN,EUR,TOTAL,EE	213128.714 	127100.6739 	255800.5126 	153110.752 	155460.24 	516593.28 	325758.3483 	153789.336 	140247.624 	178671.8292 	208250.5095 	112199.672 	: 	: 
SME,FRE_WHL,HCN,EUR_T,EE,EE	704.3512 	367.6046 	387.6118 	352.4 	664.36 	999.6 	803.33 	783.6 	310.2 	231.96 	281.85 	204.52 	: 	: 
SME,FRE_WHL,HCN,EUR_T,EU,EE	704.3512 	367.6046 	387.6118 	352.4 	664.36 	999.6 	803.33 	783.6 	310.2 	231.96 	281.85 	204.52 	: 	: 
SME,FRE_WHL,HCN,EUR_T,TOTAL,EE	704.3512 	367.6046 	387.6118 	352.4 	664.36 	999.6 	803.33 	783.6 	310.2 	231.96 	281.85 	204.52 	: 	: 
SME,FRE_WHL,HCN,TPW,EE,EE	302.5887 	345.7538 	659.9399 	434.48 	234 	516.8 	405.51 	196.26 	452.12 	770.27 	738.87 	548.6 	: 	: 
SME,FRE_WHL,HCN,TPW,EU,EE	302.5887 	345.7538 	659.9399 	434.48 	234 	516.8 	405.51 	196.26 	452.12 	770.27 	738.87 	548.6 	: 	: 
SME,FRE_WHL,HCN,TPW,TOTAL,EE	302.5887 	345.7538 	659.9399 	434.48 	234 	516.8 	405.51 	196.26 	452.12 	770.27 	738.87 	548.6 	: 	: 
SME,FRE_WHL,TOTAL,EUR,EE,EE	213128.714 	127100.6739 	255800.5126 	153110.752 	155460.24 	516593.28 	325758.3483 	153789.336 	140247.624 	178671.8292 	208250.5095 	112199.672 	: 	: 
SME,FRE_WHL,TOTAL,EUR,EU,EE	213128.714 	127100.6739 	255800.5126 	153110.752 	155460.24 	516593.28 	325758.3483 	153789.336 	140247.624 	178671.8292 	208250.5095 	112199.672 	: 	: 
SME,FRE_WHL,TOTAL,EUR,TOTAL,EE	213128.714 	127100.6739 	255800.5126 	153110.752 	155460.24 	516593.28 	325758.3483 	153789.336 	140247.624 	178671.8292 	208250.5095 	112199.672 	: 	: 
SME,FRE_WHL,TOTAL,EUR_T,EE,EE	704.3512 	367.6046 	387.6118 	352.4 	664.36 	999.6 	803.33 	783.6 	310.2 	231.96 	281.85 	204.52 	: 	: 
SME,FRE_WHL,TOTAL,EUR_T,EU,EE	704.3512 	367.6046 	387.6118 	352.4 	664.36 	999.6 	803.33 	783.6 	310.2 	231.96 	281.85 	204.52 	: 	: 
SME,FRE_WHL,TOTAL,EUR_T,TOTAL,EE	704.3512 	367.6046 	387.6118 	352.4 	664.36 	999.6 	803.33 	783.6 	310.2 	231.96 	281.85 	204.52 	: 	: 
SME,FRE_WHL,TOTAL,TPW,EE,EE	302.5887 	345.7538 	659.9399 	434.48 	234 	516.8 	405.51 	196.26 	452.12 	770.27 	738.87 	548.6 	: 	: 
SME,FRE_WHL,TOTAL,TPW,EU,EE	302.5887 	345.7538 	659.9399 	434.48 	234 	516.8 	405.51 	196.26 	452.12 	770.27 	738.87 	548.6 	: 	: 
