species,pres,dest_use,unit,natvessr,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 
TRS,FRE_WHL,HCN,EUR_T,LT,LT	4880 	4740 	4496.2 	3490.3226 	3020 	2531.279 	2629.7498 	2594.9954 	2511.0056 	2594.9954 	3136.5848 	2644.2308 	: 	: 
TRS,FRE_WHL,HCN,EUR_T,TOTAL,LT	4880 	: 	4496.2 	3490.3226 	3020 	2531.279 	2629.7498 	2594.9954 	2511.0056 	2594.9954 	3136.5848 	2644.2308 	: 	: 
TRS,FRE_WHL,HCN,TPW,EU,LT	0.066 	0 	0.133 	0.167 	0.1 	0.182 	0.313 	0.1 	0.2 	0.2 	0.2 	0.1 	: 	: 
TRS,FRE_WHL,HCN,TPW,LT,LT	0.066 	0 	0.133 	0.167 	0.1 	0.182 	0.313 	0.1 	0.2 	0.2 	0.2 	0.1 	: 	: 
TRS,FRE_WHL,HCN,TPW,TOTAL,LT	0.066 	0 	0.133 	0.167 	0.1 	0.182 	0.313 	0.1 	0.2 	0.2 	0.2 	0.1 	: 	: 
TRS,FRE_WHL,TOTAL,EUR,EU,LT	322.08 	0 	597.9946 	582.8839 	302 	460.6928 	823.1117 	259.4995 	502.2011 	518.9991 	627.317 	264.4231 	: 	: 
TRS,FRE_WHL,TOTAL,EUR,LT,LT	322.08 	0 	597.9946 	582.8839 	302 	460.6928 	823.1117 	259.4995 	502.2011 	518.9991 	627.317 	264.4231 	: 	: 
TRS,FRE_WHL,TOTAL,EUR,TOTAL,LT	322.08 	0 	597.9946 	582.8839 	302 	460.6928 	823.1117 	259.4995 	502.2011 	518.9991 	627.317 	264.4231 	: 	: 
TRS,FRE_WHL,TOTAL,EUR_T,EU,LT	4880 	: 	4496.2 	3490.3226 	3020 	2531.279 	2629.7498 	2594.9954 	2511.0056 	2594.9954 	3136.5848 	2644.2308 	: 	: 
TRS,FRE_WHL,TOTAL,EUR_T,LT,LT	4880 	: 	4496.2 	3490.3226 	3020 	2531.279 	2629.7498 	2594.9954 	2511.0056 	2594.9954 	3136.5848 	2644.2308 	: 	: 
TRS,FRE_WHL,TOTAL,EUR_T,TOTAL,LT	4880 	: 	4496.2 	3490.3226 	3020 	2531.279 	2629.7498 	2594.9954 	2511.0056 	2594.9954 	3136.5848 	2644.2308 	: 	: 
TRS,FRE_WHL,TOTAL,TPW,EU,LT	0.066 	0 	0.133 	0.167 	0.1 	0.182 	0.313 	0.1 	0.2 	0.2 	0.2 	0.1 	: 	: 
TRS,FRE_WHL,TOTAL,TPW,LT,LT	0.066 	0 	0.133 	0.167 	0.1 	0.182 	0.313 	0.1 	0.2 	0.2 	0.2 	0.1 	: 	: 
TRS,FRE_WHL,TOTAL,TPW,TOTAL,LT	0.066 	0 	0.133 	0.167 	0.1 	0.182 	0.313 	0.1 	0.2 	0.2 	0.2 	0.1 	: 	: 
TRS,TOTAL,HCN,EUR,EU,LT	322.08 	0 	597.9946 	582.8839 	302 	460.6928 	823.1117 	736.2141 	502.2011 	518.9991 	627.317 	264.4231 	: 	: 
TRS,TOTAL,HCN,EUR,LT,LT	322.08 	0 	597.9946 	582.8839 	302 	460.6928 	823.1117 	736.2141 	502.2011 	518.9991 	627.317 	264.4231 	: 	: 
TRS,TOTAL,HCN,EUR,TOTAL,LT	322.08 	0 	597.9946 	582.8839 	302 	460.6928 	823.1117 	736.2141 	502.2011 	518.9991 	627.317 	264.4231 	: 	: 
TRS,TOTAL,HCN,EUR_T,EU,LT	4880 	: 	4496.2 	3490.3226 	3020 	2531.279 	2629.7498 	3681.0705 	2511.0056 	2594.9954 	3136.5848 	2644.2308 	: 	: 
TRS,TOTAL,HCN,EUR_T,LT,LT	4880 	: 	4496.2 	3490.3226 	3020 	2531.279 	2629.7498 	3681.0705 	2511.0056 	2594.9954 	3136.5848 	2644.2308 	: 	: 
TRS,TOTAL,HCN,EUR_T,TOTAL,LT	4880 	: 	4496.2 	3490.3226 	3020 	2531.279 	2629.7498 	3681.0705 	2511.0056 	2594.9954 	3136.5848 	2644.2308 	: 	: 
TRS,TOTAL,HCN,TPW,EU,LT	0.066 	0 	0.133 	0.167 	0.1 	0.182 	0.313 	0.2 	0.2 	0.2 	0.2 	0.1 	: 	: 
TRS,TOTAL,HCN,TPW,LT,LT	0.066 	0 	0.133 	0.167 	0.1 	0.182 	0.313 	0.2 	0.2 	0.2 	0.2 	0.1 	: 	: 
TRS,TOTAL,HCN,TPW,TOTAL,LT	0.066 	0 	0.133 	0.167 	0.1 	0.182 	0.313 	0.2 	0.2 	0.2 	0.2 	0.1 	: 	: 
TRS,TOTAL,TOTAL,EUR,EU,LT	322.08 	0 	597.9946 	582.8839 	302 	460.6928 	823.1117 	736.2141 	502.2011 	518.9991 	627.317 	264.4231 	: 	: 
TRS,TOTAL,TOTAL,EUR,LT,LT	322.08 	0 	597.9946 	582.8839 	302 	460.6928 	823.1117 	736.2141 	502.2011 	518.9991 	627.317 	264.4231 	: 	: 
TRS,TOTAL,TOTAL,EUR,TOTAL,LT	322.08 	0 	597.9946 	582.8839 	302 	460.6928 	823.1117 	736.2141 	502.2011 	518.9991 	627.317 	264.4231 	: 	: 
TRS,TOTAL,TOTAL,EUR_T,EU,LT	4880 	: 	4496.2 	3490.3226 	3020 	2531.279 	2629.7498 	3681.0705 	2511.0056 	2594.9954 	3136.5848 	2644.2308 	: 	: 
TRS,TOTAL,TOTAL,EUR_T,LT,LT	4880 	: 	4496.2 	3490.3226 	3020 	2531.279 	2629.7498 	3681.0705 	2511.0056 	2594.9954 	3136.5848 	2644.2308 	: 	: 
TRS,TOTAL,TOTAL,EUR_T,TOTAL,LT	4880 	: 	4496.2 	3490.3226 	3020 	2531.279 	2629.7498 	3681.0705 	2511.0056 	2594.9954 	3136.5848 	2644.2308 	: 	: 
TRS,TOTAL,TOTAL,TPW,EU,LT	0.066 	0 	0.133 	0.167 	0.1 	0.182 	0.313 	0.2 	0.2 	0.2 	0.2 	0.1 	: 	: 
TRS,TOTAL,TOTAL,TPW,LT,LT	0.066 	0 	0.133 	0.167 	0.1 	0.182 	0.313 	0.2 	0.2 	0.2 	0.2 	0.1 	: 	: 
TRS,TOTAL,TOTAL,TPW,TOTAL,LT	0.066 	0 	0.133 	0.167 	0.1 	0.182 	0.313 	0.2 	0.2 	0.2 	0.2 	0.1 	: 	: 
TSD,FRE,HCN,EUR,EU,LT	0 	74.48 	0 	48.71 	59 	572.9263 	351.4191 	1907.1477 	489.4578 	1282.1477 	9110.866 	: 	: 	: 
TSD,FRE,HCN,EUR,LT,LT	0 	74.48 	0 	48.71 	59 	572.9263 	351.4191 	1907.1477 	489.4578 	1282.1477 	9110.866 	: 	: 	: 
TSD,FRE,HCN,EUR,TOTAL,LT	0 	74.48 	0 	48.71 	59 	572.9263 	351.4191 	1907.1477 	489.4578 	1282.1477 	9110.866 	: 	: 	: 
TSD,FRE,HCN,EUR_T,EU,LT	: 	760 	: 	716.3235 	590 	521.316 	469.1844 	657.6372 	489.4578 	674.8146 	619.7868 	: 	: 	: 
TSD,FRE,HCN,EUR_T,LT,LT	: 	760 	: 	716.3235 	590 	521.316 	469.1844 	657.6372 	489.4578 	674.8146 	619.7868 	: 	: 	: 
TSD,FRE,HCN,EUR_T,TOTAL,LT	: 	760 	: 	716.3235 	590 	521.316 	469.1844 	657.6372 	489.4578 	674.8146 	619.7868 	: 	: 	: 
TSD,FRE,HCN,TPW,EU,LT	0 	0.098 	0 	0.068 	0.1 	1.099 	0.749 	2.9 	1 	1.9 	14.7 	: 	: 	: 
TSD,FRE,HCN,TPW,LT,LT	0 	0.098 	0 	0.068 	0.1 	1.099 	0.749 	2.9 	1 	1.9 	14.7 	: 	: 	: 
TSD,FRE,HCN,TPW,TOTAL,LT	0 	0.098 	0 	0.068 	0.1 	1.099 	0.749 	2.9 	1 	1.9 	14.7 	: 	: 	: 
TSD,FRE,TOTAL,EUR,EU,LT	0 	74.48 	0 	48.71 	59 	572.9263 	351.4191 	1907.1477 	489.4578 	1282.1477 	9110.866 	: 	: 	: 
TSD,FRE,TOTAL,EUR,LT,LT	0 	74.48 	0 	48.71 	59 	572.9263 	351.4191 	1907.1477 	489.4578 	1282.1477 	9110.866 	: 	: 	: 
TSD,FRE,TOTAL,EUR,TOTAL,LT	0 	74.48 	0 	48.71 	59 	572.9263 	351.4191 	1907.1477 	489.4578 	1282.1477 	9110.866 	: 	: 	: 
TSD,FRE,TOTAL,EUR_T,EU,LT	: 	760 	: 	716.3235 	590 	521.316 	469.1844 	657.6372 	489.4578 	674.8146 	619.7868 	: 	: 	: 
TSD,FRE,TOTAL,EUR_T,LT,LT	: 	760 	: 	716.3235 	590 	521.316 	469.1844 	657.6372 	489.4578 	674.8146 	619.7868 	: 	: 	: 
TSD,FRE,TOTAL,EUR_T,TOTAL,LT	: 	760 	: 	716.3235 	590 	521.316 	469.1844 	657.6372 	489.4578 	674.8146 	619.7868 	: 	: 	: 
TSD,FRE,TOTAL,TPW,EU,LT	0 	0.098 	0 	0.068 	0.1 	1.099 	0.749 	2.9 	1 	1.9 	14.7 	: 	: 	: 
TSD,FRE,TOTAL,TPW,LT,LT	0 	0.098 	0 	0.068 	0.1 	1.099 	0.749 	2.9 	1 	1.9 	14.7 	: 	: 	: 
TSD,FRE,TOTAL,TPW,TOTAL,LT	0 	0.098 	0 	0.068 	0.1 	1.099 	0.749 	2.9 	1 	1.9 	14.7 	: 	: 	: 
TSD,FRE_GUT,HCN,EUR,EU,LT	: 	: 	: 	: 	: 	: 	: 	695.088 	: 	: 	: 	: 	: 	: 
TSD,FRE_GUT,HCN,EUR,LT,LT	: 	: 	: 	: 	: 	: 	: 	695.088 	: 	: 	: 	: 	: 	: 
TSD,FRE_GUT,HCN,EUR,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	695.088 	: 	: 	: 	: 	: 	: 
TSD,FRE_GUT,HCN,EUR_T,EU,LT	: 	: 	: 	: 	: 	: 	: 	3475.4402 	: 	: 	: 	: 	: 	: 
TSD,FRE_GUT,HCN,EUR_T,LT,LT	: 	: 	: 	: 	: 	: 	: 	3475.4402 	: 	: 	: 	: 	: 	: 
TSD,FRE_GUT,HCN,EUR_T,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	3475.4402 	: 	: 	: 	: 	: 	: 
TSD,FRE_GUT,HCN,TPW,EU,LT	: 	: 	: 	: 	: 	: 	: 	0.2 	: 	: 	: 	: 	: 	: 
TSD,FRE_GUT,HCN,TPW,LT,LT	: 	: 	: 	: 	: 	: 	: 	0.2 	: 	: 	: 	: 	: 	: 
TSD,FRE_GUT,HCN,TPW,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	0.2 	: 	: 	: 	: 	: 	: 
TSD,FRE_GUT,TOTAL,EUR,EU,LT	: 	: 	: 	: 	: 	: 	: 	695.088 	: 	: 	: 	: 	: 	: 
TSD,FRE_GUT,TOTAL,EUR,LT,LT	: 	: 	: 	: 	: 	: 	: 	695.088 	: 	: 	: 	: 	: 	: 
TSD,FRE_GUT,TOTAL,EUR,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	695.088 	: 	: 	: 	: 	: 	: 
TSD,FRE_GUT,TOTAL,EUR_T,EU,LT	: 	: 	: 	: 	: 	: 	: 	3475.4402 	: 	: 	: 	: 	: 	: 
TSD,FRE_GUT,TOTAL,EUR_T,LT,LT	: 	: 	: 	: 	: 	: 	: 	3475.4402 	: 	: 	: 	: 	: 	: 
TSD,FRE_GUT,TOTAL,EUR_T,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	3475.4402 	: 	: 	: 	: 	: 	: 
TSD,FRE_GUT,TOTAL,TPW,EU,LT	: 	: 	: 	: 	: 	: 	: 	0.2 	: 	: 	: 	: 	: 	: 
TSD,FRE_GUT,TOTAL,TPW,LT,LT	: 	: 	: 	: 	: 	: 	: 	0.2 	: 	: 	: 	: 	: 	: 
TSD,FRE_GUT,TOTAL,TPW,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	0.2 	: 	: 	: 	: 	: 	: 
TSD,FRE_WHL,HCN,EUR,EU,LT	0 	74.48 	0 	48.71 	59 	572.9263 	351.4191 	1212.0597 	489.4578 	1282.1477 	9110.866 	: 	: 	: 
TSD,FRE_WHL,HCN,EUR,LT,LT	0 	74.48 	0 	48.71 	59 	572.9263 	351.4191 	1212.0597 	489.4578 	1282.1477 	9110.866 	: 	: 	: 
TSD,FRE_WHL,HCN,EUR,TOTAL,LT	0 	74.48 	0 	48.71 	59 	572.9263 	351.4191 	1212.0597 	489.4578 	1282.1477 	9110.866 	: 	: 	: 
TSD,FRE_WHL,HCN,EUR_T,EU,LT	: 	760 	: 	716.3235 	590 	521.316 	469.1844 	448.911 	489.4578 	674.8146 	619.7868 	: 	: 	: 
TSD,FRE_WHL,HCN,EUR_T,LT,LT	930 	760 	548.5 	716.3235 	590 	521.316 	469.1844 	448.911 	489.4578 	674.8146 	619.7868 	: 	: 	: 
TSD,FRE_WHL,HCN,EUR_T,TOTAL,LT	: 	760 	: 	716.3235 	590 	521.316 	469.1844 	448.911 	489.4578 	674.8146 	619.7868 	: 	: 	: 
TSD,FRE_WHL,HCN,TPW,EU,LT	0 	0.098 	0 	0.068 	0.1 	1.099 	0.749 	2.7 	1 	1.9 	14.7 	: 	: 	: 
TSD,FRE_WHL,HCN,TPW,LT,LT	0 	0.098 	0 	0.068 	0.1 	1.099 	0.749 	2.7 	1 	1.9 	14.7 	: 	: 	: 
TSD,FRE_WHL,HCN,TPW,TOTAL,LT	0 	0.098 	0 	0.068 	0.1 	1.099 	0.749 	2.7 	1 	1.9 	14.7 	: 	: 	: 
TSD,FRE_WHL,TOTAL,EUR,EU,LT	0 	74.48 	0 	48.71 	59 	572.9263 	351.4191 	1212.0597 	489.4578 	1282.1477 	9110.866 	: 	: 	: 
TSD,FRE_WHL,TOTAL,EUR,LT,LT	0 	74.48 	0 	48.71 	59 	572.9263 	351.4191 	1212.0597 	489.4578 	1282.1477 	9110.866 	: 	: 	: 
TSD,FRE_WHL,TOTAL,EUR,TOTAL,LT	0 	74.48 	0 	48.71 	59 	572.9263 	351.4191 	1212.0597 	489.4578 	1282.1477 	9110.866 	: 	: 	: 
TSD,FRE_WHL,TOTAL,EUR_T,EU,LT	: 	760 	: 	716.3235 	590 	521.316 	469.1844 	448.911 	489.4578 	674.8146 	619.7868 	: 	: 	: 
TSD,FRE_WHL,TOTAL,EUR_T,LT,LT	: 	760 	: 	716.3235 	590 	521.316 	469.1844 	448.911 	489.4578 	674.8146 	619.7868 	: 	: 	: 
TSD,FRE_WHL,TOTAL,EUR_T,TOTAL,LT	: 	760 	: 	716.3235 	590 	521.316 	469.1844 	448.911 	489.4578 	674.8146 	619.7868 	: 	: 	: 
TSD,FRE_WHL,TOTAL,TPW,EU,LT	0 	0.098 	0 	0.068 	0.1 	1.099 	0.749 	2.7 	1 	1.9 	14.7 	: 	: 	: 
TSD,FRE_WHL,TOTAL,TPW,LT,LT	0 	0.098 	0 	0.068 	0.1 	1.099 	0.749 	2.7 	1 	1.9 	14.7 	: 	: 	: 
TSD,FRE_WHL,TOTAL,TPW,TOTAL,LT	0 	0.098 	0 	0.068 	0.1 	1.099 	0.749 	2.7 	1 	1.9 	14.7 	: 	: 	: 
TSD,TOTAL,HCN,EUR,EU,LT	0 	74.48 	0 	48.71 	59 	572.9263 	351.4191 	1907.1477 	489.4578 	1282.1477 	9110.866 	: 	: 	: 
TSD,TOTAL,HCN,EUR,LT,LT	0 	74.48 	0 	48.71 	59 	572.9263 	351.4191 	1907.1477 	489.4578 	1282.1477 	9110.866 	: 	: 	: 
TSD,TOTAL,HCN,EUR,TOTAL,LT	0 	74.48 	0 	48.71 	59 	572.9263 	351.4191 	1907.1477 	489.4578 	1282.1477 	9110.866 	: 	: 	: 
TSD,TOTAL,HCN,EUR_T,EU,LT	: 	760 	: 	716.3235 	590 	521.316 	469.1844 	657.6372 	489.4578 	674.8146 	619.7868 	: 	: 	: 
TSD,TOTAL,HCN,EUR_T,LT,LT	: 	760 	: 	716.3235 	590 	521.316 	469.1844 	657.6372 	489.4578 	674.8146 	619.7868 	: 	: 	: 
TSD,TOTAL,HCN,EUR_T,TOTAL,LT	: 	760 	: 	716.3235 	590 	521.316 	469.1844 	657.6372 	489.4578 	674.8146 	619.7868 	: 	: 	: 
TSD,TOTAL,HCN,TPW,EU,LT	0 	0.098 	0 	0.068 	0.1 	1.099 	0.749 	2.9 	1 	1.9 	14.7 	: 	: 	: 
TSD,TOTAL,HCN,TPW,LT,LT	0 	0.098 	0 	0.068 	0.1 	1.099 	0.749 	2.9 	1 	1.9 	14.7 	: 	: 	: 
TSD,TOTAL,HCN,TPW,TOTAL,LT	0 	0.098 	0 	0.068 	0.1 	1.099 	0.749 	2.9 	1 	1.9 	14.7 	: 	: 	: 
TSD,TOTAL,TOTAL,EUR,EU,LT	0 	74.48 	0 	48.71 	59 	572.9263 	351.4191 	1907.1477 	489.4578 	1282.1477 	9110.866 	: 	: 	: 
TSD,TOTAL,TOTAL,EUR,LT,LT	0 	74.48 	0 	48.71 	59 	572.9263 	351.4191 	1907.1477 	489.4578 	1282.1477 	9110.866 	: 	: 	: 
TSD,TOTAL,TOTAL,EUR,TOTAL,LT	0 	74.48 	0 	48.71 	59 	572.9263 	351.4191 	1907.1477 	489.4578 	1282.1477 	9110.866 	: 	: 	: 
TSD,TOTAL,TOTAL,EUR_T,EU,LT	: 	760 	: 	716.3235 	590 	521.316 	469.1844 	657.6372 	489.4578 	674.8146 	619.7868 	: 	: 	: 
TSD,TOTAL,TOTAL,EUR_T,LT,LT	: 	760 	: 	716.3235 	590 	521.316 	469.1844 	657.6372 	489.4578 	674.8146 	619.7868 	: 	: 	: 
TSD,TOTAL,TOTAL,EUR_T,TOTAL,LT	: 	760 	: 	716.3235 	590 	521.316 	469.1844 	657.6372 	489.4578 	674.8146 	619.7868 	: 	: 	: 
TSD,TOTAL,TOTAL,TPW,EU,LT	0 	0.098 	0 	0.068 	0.1 	1.099 	0.749 	2.9 	1 	1.9 	14.7 	: 	: 	: 
TSD,TOTAL,TOTAL,TPW,LT,LT	0 	0.098 	0 	0.068 	0.1 	1.099 	0.749 	2.9 	1 	1.9 	14.7 	: 	: 	: 
TSD,TOTAL,TOTAL,TPW,TOTAL,LT	0 	0.098 	0 	0.068 	0.1 	1.099 	0.749 	2.9 	1 	1.9 	14.7 	: 	: 	: 
TUR,FRE,HCN,EUR,EU,LT	50545.239 	29837.53 	23549.93 	10297.5078 	16425 	23205.8443 	27001.4826 	18778.9623 	14917.4583 	15420.5283 	19335.3218 	13062.1528 	: 	: 
TUR,FRE,HCN,EUR,LT,LT	50545.239 	29837.53 	23549.93 	10297.5078 	16425 	23205.8443 	27001.4826 	18778.9623 	14917.4583 	15420.5283 	19335.3218 	13062.1528 	: 	: 
TUR,FRE,HCN,EUR,TOTAL,LT	50545.239 	29837.53 	23549.93 	10297.5078 	16425 	23205.8443 	27001.4826 	18778.9623 	14917.4583 	15420.5283 	19335.3218 	13062.1528 	: 	: 
TUR,FRE,HCN,EUR_T,EU,LT	4549.117 	4570 	3170 	2504.8669 	2250 	1833.2947 	1870.9453 	1380.8061 	1537.8823 	1511.8165 	1914.3883 	1097.6599 	: 	: 
TUR,FRE,HCN,EUR_T,LT,LT	4549.117 	4570 	3170 	2504.8669 	2250 	1833.2947 	1870.9453 	1380.8061 	1537.8823 	1511.8165 	1914.3883 	1097.6599 	: 	: 
TUR,FRE,HCN,EUR_T,TOTAL,LT	4549.117 	4570 	3170 	2504.8669 	2250 	1833.2947 	1870.9453 	1380.8061 	1537.8823 	1511.8165 	1914.3883 	1097.6599 	: 	: 
TUR,FRE,HCN,TPW,EU,LT	11.111 	6.529 	7.429 	4.111 	7.3 	12.658 	14.432 	13.6 	9.7 	10.2 	10.1 	11.9 	: 	: 
TUR,FRE,HCN,TPW,LT,LT	11.111 	6.529 	7.429 	4.111 	7.3 	12.658 	14.432 	13.6 	9.7 	10.2 	10.1 	11.9 	: 	: 
TUR,FRE,HCN,TPW,TOTAL,LT	11.111 	6.529 	7.429 	4.111 	7.3 	12.658 	14.432 	13.6 	9.7 	10.2 	10.1 	11.9 	: 	: 
TUR,FRE,TOTAL,EUR,EU,LT	50545.239 	29837.53 	23549.93 	10297.5078 	16425 	23205.8443 	27001.4826 	18778.9623 	14917.4583 	15420.5283 	19335.3218 	13062.1528 	: 	: 
TUR,FRE,TOTAL,EUR,LT,LT	50545.239 	29837.53 	23549.93 	10297.5078 	16425 	23205.8443 	27001.4826 	18778.9623 	14917.4583 	15420.5283 	19335.3218 	13062.1528 	: 	: 
TUR,FRE,TOTAL,EUR,TOTAL,LT	50545.239 	29837.53 	23549.93 	10297.5078 	16425 	23205.8443 	27001.4826 	18778.9623 	14917.4583 	15420.5283 	19335.3218 	13062.1528 	: 	: 
TUR,FRE,TOTAL,EUR_T,EU,LT	4549.117 	4570 	3170 	2504.8669 	2250 	1833.2947 	1870.9453 	1380.8061 	1537.8823 	1511.8165 	1914.3883 	1097.6599 	: 	: 
TUR,FRE,TOTAL,EUR_T,LT,LT	4549.117 	4570 	3170 	2504.8669 	2250 	1833.2947 	1870.9453 	1380.8061 	1537.8823 	1511.8165 	1914.3883 	1097.6599 	: 	: 
TUR,FRE,TOTAL,EUR_T,TOTAL,LT	4549.117 	4570 	3170 	2504.8669 	2250 	1833.2947 	1870.9453 	1380.8061 	1537.8823 	1511.8165 	1914.3883 	1097.6599 	: 	: 
TUR,FRE,TOTAL,TPW,EU,LT	11.111 	6.529 	7.429 	4.111 	7.3 	12.658 	14.432 	13.6 	9.7 	10.2 	10.1 	11.9 	: 	: 
TUR,FRE,TOTAL,TPW,LT,LT	11.111 	6.529 	7.429 	4.111 	7.3 	12.658 	14.432 	13.6 	9.7 	10.2 	10.1 	11.9 	: 	: 
TUR,FRE,TOTAL,TPW,TOTAL,LT	11.111 	6.529 	7.429 	4.111 	7.3 	12.658 	14.432 	13.6 	9.7 	10.2 	10.1 	11.9 	: 	: 
TUR,FRE_GUT,HCN,EUR,EU,LT	: 	: 	: 	: 	: 	: 	: 	3735.2294 	: 	: 	: 	: 	: 	: 
TUR,FRE_GUT,HCN,EUR,LT,LT	: 	: 	: 	: 	: 	: 	: 	3735.2294 	: 	: 	: 	: 	: 	: 
TUR,FRE_GUT,HCN,EUR,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	3735.2294 	: 	: 	: 	: 	: 	: 
TUR,FRE_GUT,HCN,EUR_T,EU,LT	: 	: 	: 	: 	: 	: 	: 	4150.2549 	: 	: 	: 	: 	: 	: 
TUR,FRE_GUT,HCN,EUR_T,LT,LT	: 	: 	: 	: 	: 	: 	: 	4150.2549 	: 	: 	: 	: 	: 	: 
TUR,FRE_GUT,HCN,EUR_T,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	4150.2549 	: 	: 	: 	: 	: 	: 
TUR,FRE_GUT,HCN,TPW,EU,LT	: 	: 	: 	: 	: 	: 	: 	0.9 	: 	: 	: 	: 	: 	: 
TUR,FRE_GUT,HCN,TPW,LT,LT	: 	: 	: 	: 	: 	: 	: 	0.9 	: 	: 	: 	: 	: 	: 
TUR,FRE_GUT,HCN,TPW,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	0.9 	: 	: 	: 	: 	: 	: 
TUR,FRE_GUT,TOTAL,EUR,EU,LT	: 	: 	: 	: 	: 	: 	: 	3735.2294 	: 	: 	: 	: 	: 	: 
TUR,FRE_GUT,TOTAL,EUR,LT,LT	: 	: 	: 	: 	: 	: 	: 	3735.2294 	: 	: 	: 	: 	: 	: 
TUR,FRE_GUT,TOTAL,EUR,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	3735.2294 	: 	: 	: 	: 	: 	: 
TUR,FRE_GUT,TOTAL,EUR_T,EU,LT	: 	: 	: 	: 	: 	: 	: 	4150.2549 	: 	: 	: 	: 	: 	: 
TUR,FRE_GUT,TOTAL,EUR_T,LT,LT	: 	: 	: 	: 	: 	: 	: 	4150.2549 	: 	: 	: 	: 	: 	: 
TUR,FRE_GUT,TOTAL,EUR_T,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	4150.2549 	: 	: 	: 	: 	: 	: 
TUR,FRE_GUT,TOTAL,TPW,EU,LT	: 	: 	: 	: 	: 	: 	: 	0.9 	: 	: 	: 	: 	: 	: 
TUR,FRE_GUT,TOTAL,TPW,LT,LT	: 	: 	: 	: 	: 	: 	: 	0.9 	: 	: 	: 	: 	: 	: 
TUR,FRE_GUT,TOTAL,TPW,TOTAL,LT	: 	: 	: 	: 	: 	: 	: 	0.9 	: 	: 	: 	: 	: 	: 
TUR,FRE_WHL,HCN,EUR,EU,LT	50545.239 	29837.53 	23549.93 	10297.5078 	16425 	23205.8443 	27001.4826 	15043.7329 	14917.4583 	15420.5283 	19335.3218 	13062.1528 	: 	: 
TUR,FRE_WHL,HCN,EUR,LT,LT	50545.239 	29837.53 	23549.93 	10297.5078 	16425 	23205.8443 	27001.4826 	15043.7329 	14917.4583 	15420.5283 	19335.3218 	13062.1528 	: 	: 
TUR,FRE_WHL,HCN,EUR,TOTAL,LT	50545.239 	29837.53 	23549.93 	10297.5078 	16425 	23205.8443 	27001.4826 	15043.7329 	14917.4583 	15420.5283 	19335.3218 	13062.1528 	: 	: 
TUR,FRE_WHL,HCN,EUR_T,EU,LT	4549.117 	4570 	3170 	2504.8669 	2250 	1833.2947 	1870.9453 	1184.5459 	1537.8823 	1511.8165 	1914.3883 	1097.6599 	: 	: 
TUR,FRE_WHL,HCN,EUR_T,LT,LT	4549.117 	4570 	3170 	2504.8669 	2250 	1833.2947 	1870.9453 	1184.5459 	1537.8823 	1511.8165 	1914.3883 	1097.6599 	: 	: 
TUR,FRE_WHL,HCN,EUR_T,TOTAL,LT	4549.117 	4570 	3170 	2504.8669 	2250 	1833.2947 	1870.9453 	1184.5459 	1537.8823 	1511.8165 	1914.3883 	1097.6599 	: 	: 
TUR,FRE_WHL,HCN,TPW,EU,LT	11.111 	6.529 	7.429 	4.111 	7.3 	12.658 	14.432 	12.7 	9.7 	10.2 	10.1 	11.9 	: 	: 
TUR,FRE_WHL,HCN,TPW,LT,LT	11.111 	6.529 	7.429 	4.111 	7.3 	12.658 	14.432 	12.7 	9.7 	10.2 	10.1 	11.9 	: 	: 
TUR,FRE_WHL,HCN,TPW,TOTAL,LT	11.111 	6.529 	7.429 	4.111 	7.3 	12.658 	14.432 	12.7 	9.7 	10.2 	10.1 	11.9 	: 	: 
TUR,FRE_WHL,TOTAL,EUR,EU,LT	50545.239 	29837.53 	23549.93 	10297.5078 	16425 	23205.8443 	27001.4826 	15043.7329 	14917.4583 	15420.5283 	19335.3218 	13062.1528 	: 	: 
TUR,FRE_WHL,TOTAL,EUR,LT,LT	50545.239 	29837.53 	23549.93 	10297.5078 	16425 	23205.8443 	27001.4826 	15043.7329 	14917.4583 	15420.5283 	19335.3218 	13062.1528 	: 	: 
TUR,FRE_WHL,TOTAL,EUR,TOTAL,LT	50545.239 	29837.53 	23549.93 	10297.5078 	16425 	23205.8443 	27001.4826 	15043.7329 	14917.4583 	15420.5283 	19335.3218 	13062.1528 	: 	: 
TUR,FRE_WHL,TOTAL,EUR_T,EU,LT	4549.117 	4570 	3170 	2504.8669 	2250 	1833.2947 	1870.9453 	1184.5459 	1537.8823 	1511.8165 	1914.3883 	1097.6599 	: 	: 
TUR,FRE_WHL,TOTAL,EUR_T,LT,LT	4549.117 	4570 	3170 	2504.8669 	2250 	1833.2947 	1870.9453 	1184.5459 	1537.8823 	1511.8165 	1914.3883 	1097.6599 	: 	: 
