species,pres,dest_use,unit,natvessr,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 
F01,TOTAL,TOTAL,TPW,TOTAL,BE	15012.6 	16912.4 	16859.6 	18671.4 	19737.3 	16395.4 	17646 	16967.8 	16128.8 	16016 	17349 	19120 	18257.8 	19601 	21243.3 	20278.8 	19874.4 	18357.4 	17987.3 	18604 	18792 	19771 	20888 	21137 	21811 	22985 	24682 
F01,TOTAL,TOTAL,TPW,UK,BE	127.2 	11.8 	56.1 	60 	27.9 	39 	4.9 	3.4 	4.1 	18.2 	14.2 	7.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WDN,EUR,BE,BE	2159.2 	1643 	1677 	0 	1579.6621 	198950.9901 	100583.6525 	73363.2483 	194992.8057 	209272.6895 	101664.9 	114018.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WDN,EUR,DE,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	9.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WDN,EUR,EU,BE	2185.2 	1643 	1689 	0 	1579.6621 	198950.9901 	100732.6525 	73363.2483 	195852.0057 	209280.2895 	101691.5 	114098.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WDN,EUR,FR,BE	12 	: 	: 	0 	: 	: 	: 	: 	: 	: 	7.6 	28.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WDN,EUR,NL,BE	0 	: 	12 	0 	: 	: 	149 	: 	859.2 	0 	: 	51.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WDN,EUR,TOTAL,BE	2185.2 	1643 	1689 	0 	1579.6621 	198950.9901 	100732.6525 	73363.2483 	195852.0057 	209280.2895 	101691.5 	114098.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WDN,EUR,UK,BE	14 	: 	: 	: 	: 	: 	: 	: 	: 	7.6 	9.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WDN,EUR_T,BE,BE	23.2172 	20.6407 	21.583 	0 	8.6415 	655.0905 	451.0478 	383.4984 	462.2874 	431.9354 	417.8582 	384.2885 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WDN,EUR_T,DE,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WDN,EUR_T,EU,BE	23.0994 	20.6407 	21.5709 	0 	8.6415 	655.0905 	451.5135 	383.4984 	461.6973 	431.5947 	415.5762 	379.1898 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WDN,EUR_T,FR,BE	17.1429 	: 	: 	0 	: 	: 	: 	: 	: 	: 	19 	19 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WDN,EUR_T,NL,BE	0 	: 	20 	0 	: 	: 	1490 	: 	358 	: 	: 	19 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WDN,EUR_T,TOTAL,BE	23.0994 	20.6407 	21.5709 	0 	8.6415 	655.0905 	451.5135 	383.4984 	461.6973 	431.5947 	415.5762 	379.1898 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WDN,EUR_T,UK,BE	20 	: 	: 	: 	: 	: 	: 	: 	: 	19 	19 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WDN,TPW,BE,BE	93 	79.6 	77.7 	101.6 	182.8 	303.7 	223 	191.3 	421.8 	484.5 	243.3 	296.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WDN,TPW,DE,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WDN,TPW,EU,BE	94.6 	79.6 	78.3 	103.3 	182.8 	303.7 	223.1 	191.3 	424.2 	484.9 	244.7 	300.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WDN,TPW,FR,BE	0.7 	: 	: 	1.6 	: 	: 	: 	: 	: 	: 	0.4 	1.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WDN,TPW,NL,BE	0.2 	: 	0.6 	0.1 	: 	: 	0.1 	: 	2.4 	0 	: 	2.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WDN,TPW,TOTAL,BE	94.6 	79.6 	78.3 	103.3 	182.8 	303.7 	223.1 	191.3 	424.2 	484.9 	244.7 	300.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WDN,TPW,UK,BE	0.7 	: 	: 	: 	: 	: 	: 	: 	: 	0.4 	0.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WST,EUR,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-18510.693 	-29234.847 	-22831.59 	-33749.106 	-619.0809 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WST,EUR,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-18510.693 	-29234.847 	-22831.59 	-33749.106 	-619.0809 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WST,EUR_T,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-74.37 	-74.37 	-74.37 	-74.37 	-1.8436 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WST,EUR_T,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-74.37 	-74.37 	-74.37 	-74.37 	-1.8436 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WST,TPW,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	248.9 	393.1 	307 	453.8 	335.8 	166.1 	55.6 	: 	: 	: 	: 	: 	: 	: 	: 
F01,TOTAL,WST,TPW,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	248.9 	393.1 	307 	453.8 	335.8 	166.1 	55.6 	: 	: 	: 	: 	: 	: 	: 	: 
F01,UNK,HCN,EUR,BE,BE	: 	: 	: 	: 	: 	: 	: 	: 	4808.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,UNK,HCN,EUR,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	4808.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,UNK,HCN,EUR,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	4808.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,UNK,HCN,EUR_T,BE,BE	: 	: 	: 	: 	: 	: 	: 	: 	6869 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,UNK,HCN,EUR_T,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	6869 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,UNK,HCN,EUR_T,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	6869 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,UNK,HCN,TPW,BE,BE	: 	: 	: 	: 	: 	: 	: 	: 	0.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,UNK,HCN,TPW,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	0.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,UNK,HCN,TPW,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	0.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,UNK,IND,EUR,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2553 	2147 	4428 	133839 	347259 	285589 	405812 	408745 
F01,UNK,IND,EUR,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2553 	2147 	4428 	133839 	347259 	285589 	405812 	408745 
F01,UNK,IND,EUR_T,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19 	18 	19 	399 	588 	416 	524 	445 
F01,UNK,IND,EUR_T,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19 	18 	19 	399 	588 	416 	524 	445 
F01,UNK,IND,TPW,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	56.1 	137 	116 	239 	335 	590 	686 	775 	918 
F01,UNK,IND,TPW,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	56.1 	137 	116 	239 	335 	590 	686 	775 	918 
F01,UNK,TOTAL,EUR,BE,BE	: 	: 	: 	: 	: 	: 	: 	: 	4808.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,UNK,TOTAL,EUR,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	4808.3 	: 	: 	: 	-18510.693 	-29234.847 	-22831.59 	-33749.106 	-619.0809 	: 	: 	2553 	2147 	4428 	133839 	347259 	285589 	405812 	408745 
F01,UNK,TOTAL,EUR,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	4808.3 	: 	: 	: 	-18510.693 	-29234.847 	-22831.59 	-33749.106 	-619.0809 	: 	: 	2553 	2147 	4428 	133839 	347259 	285589 	405812 	408745 
F01,UNK,TOTAL,EUR_T,BE,BE	: 	: 	: 	: 	: 	: 	: 	: 	6869 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,UNK,TOTAL,EUR_T,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	6869 	: 	: 	: 	-74.37 	-74.37 	-74.37 	-74.37 	-1.8436 	: 	: 	19 	18 	19 	399 	588 	416 	524 	445 
F01,UNK,TOTAL,EUR_T,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	6869 	: 	: 	: 	-74.37 	-74.37 	-74.37 	-74.37 	-1.8436 	: 	: 	19 	18 	19 	399 	588 	416 	524 	445 
F01,UNK,TOTAL,TPW,BE,BE	: 	: 	: 	: 	: 	: 	: 	: 	0.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,UNK,TOTAL,TPW,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	0.7 	: 	: 	: 	248.9 	393.1 	307 	453.8 	335.8 	166.1 	111.7 	137 	116 	239 	335 	590 	686 	775 	918 
F01,UNK,TOTAL,TPW,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	0.7 	: 	: 	: 	248.9 	393.1 	307 	453.8 	335.8 	166.1 	111.7 	137 	116 	239 	335 	590 	686 	775 	918 
F01,UNK,WST,EUR,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-18510.693 	-29234.847 	-22831.59 	-33749.106 	-619.0809 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,UNK,WST,EUR,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-18510.693 	-29234.847 	-22831.59 	-33749.106 	-619.0809 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,UNK,WST,EUR_T,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-74.37 	-74.37 	-74.37 	-74.37 	-1.8436 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,UNK,WST,EUR_T,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-74.37 	-74.37 	-74.37 	-74.37 	-1.8436 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F01,UNK,WST,TPW,EU,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	248.9 	393.1 	307 	453.8 	335.8 	166.1 	55.6 	: 	: 	: 	: 	: 	: 	: 	: 
F01,UNK,WST,TPW,TOTAL,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	248.9 	393.1 	307 	453.8 	335.8 	166.1 	55.6 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE,HCN,EUR,BE,BE	: 	: 	: 	746.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE,HCN,EUR,EU,BE	: 	: 	4363 	746.3 	1240.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE,HCN,EUR,NL,BE	: 	: 	4363 	: 	1240.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE,HCN,EUR,TOTAL,BE	: 	: 	4363 	746.3 	1240.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE,HCN,EUR_T,BE,BE	: 	: 	: 	7463 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE,HCN,EUR_T,EU,BE	: 	: 	4363 	7463 	12406 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE,HCN,EUR_T,NL,BE	: 	: 	4363 	: 	12406 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE,HCN,EUR_T,TOTAL,BE	: 	: 	4363 	7463 	12406 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE,HCN,TPW,BE,BE	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE,HCN,TPW,EU,BE	: 	: 	1 	0.1 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE,HCN,TPW,NL,BE	: 	: 	1 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE,HCN,TPW,TOTAL,BE	: 	: 	1 	0.1 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE,TOTAL,EUR,BE,BE	: 	: 	: 	746.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE,TOTAL,EUR,EU,BE	: 	: 	4363 	746.3 	1240.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE,TOTAL,EUR,NL,BE	: 	: 	4363 	: 	1240.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE,TOTAL,EUR,TOTAL,BE	: 	: 	4363 	746.3 	1240.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE,TOTAL,EUR_T,BE,BE	: 	: 	: 	7463 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE,TOTAL,EUR_T,EU,BE	: 	: 	4363 	7463 	12406 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE,TOTAL,EUR_T,NL,BE	: 	: 	4363 	: 	12406 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE,TOTAL,EUR_T,TOTAL,BE	: 	: 	4363 	7463 	12406 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE,TOTAL,TPW,BE,BE	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE,TOTAL,TPW,EU,BE	: 	: 	1 	0.1 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE,TOTAL,TPW,NL,BE	: 	: 	1 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE,TOTAL,TPW,TOTAL,BE	: 	: 	1 	0.1 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE_WHL,HCN,EUR,BE,BE	: 	: 	: 	746.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE_WHL,HCN,EUR,EU,BE	: 	: 	4363 	746.3 	1240.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE_WHL,HCN,EUR,NL,BE	: 	: 	4363 	: 	1240.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE_WHL,HCN,EUR,TOTAL,BE	: 	: 	4363 	746.3 	1240.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE_WHL,HCN,EUR_T,BE,BE	: 	: 	: 	7463 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE_WHL,HCN,EUR_T,EU,BE	: 	: 	4363 	7463 	12406 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE_WHL,HCN,EUR_T,NL,BE	: 	: 	4363 	: 	12406 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE_WHL,HCN,EUR_T,TOTAL,BE	: 	: 	4363 	7463 	12406 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE_WHL,HCN,TPW,BE,BE	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE_WHL,HCN,TPW,EU,BE	: 	: 	1 	0.1 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE_WHL,HCN,TPW,NL,BE	: 	: 	1 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE_WHL,HCN,TPW,TOTAL,BE	: 	: 	1 	0.1 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE_WHL,TOTAL,EUR,BE,BE	: 	: 	: 	746.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE_WHL,TOTAL,EUR,EU,BE	: 	: 	4363 	746.3 	1240.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE_WHL,TOTAL,EUR,NL,BE	: 	: 	4363 	: 	1240.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE_WHL,TOTAL,EUR,TOTAL,BE	: 	: 	4363 	746.3 	1240.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE_WHL,TOTAL,EUR_T,BE,BE	: 	: 	: 	7463 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE_WHL,TOTAL,EUR_T,EU,BE	: 	: 	4363 	7463 	12406 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE_WHL,TOTAL,EUR_T,NL,BE	: 	: 	4363 	: 	12406 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE_WHL,TOTAL,EUR_T,TOTAL,BE	: 	: 	4363 	7463 	12406 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE_WHL,TOTAL,TPW,BE,BE	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE_WHL,TOTAL,TPW,EU,BE	: 	: 	1 	0.1 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE_WHL,TOTAL,TPW,NL,BE	: 	: 	1 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,FRE_WHL,TOTAL,TPW,TOTAL,BE	: 	: 	1 	0.1 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,TOTAL,HCN,EUR,BE,BE	: 	: 	: 	746.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,TOTAL,HCN,EUR,EU,BE	: 	: 	4363 	746.3 	1240.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,TOTAL,HCN,EUR,NL,BE	: 	: 	4363 	: 	1240.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,TOTAL,HCN,EUR,TOTAL,BE	: 	: 	4363 	746.3 	1240.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,TOTAL,HCN,EUR_T,BE,BE	: 	: 	: 	7463 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,TOTAL,HCN,EUR_T,EU,BE	: 	: 	4363 	7463 	12406 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,TOTAL,HCN,EUR_T,NL,BE	: 	: 	4363 	: 	12406 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,TOTAL,HCN,EUR_T,TOTAL,BE	: 	: 	4363 	7463 	12406 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,TOTAL,HCN,TPW,BE,BE	: 	: 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,TOTAL,HCN,TPW,EU,BE	: 	: 	1 	0.1 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,TOTAL,HCN,TPW,NL,BE	: 	: 	1 	: 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,TOTAL,HCN,TPW,TOTAL,BE	: 	: 	1 	0.1 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,TOTAL,TOTAL,EUR,BE,BE	: 	: 	: 	746.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,TOTAL,TOTAL,EUR,EU,BE	: 	: 	4363 	746.3 	1240.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F02,TOTAL,TOTAL,EUR,NL,BE	: 	: 	4363 	: 	1240.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
