species,pres,dest_use,unit,natvessr,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 
RKZ,FRO,TOTAL,EUR_T,TOTAL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,FRO,TOTAL,TPW,EL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,FRO,TOTAL,TPW,EU,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,FRO,TOTAL,TPW,TOTAL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,FRO_WHL,HCN,EUR,EL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,FRO_WHL,HCN,EUR,EU,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,FRO_WHL,HCN,EUR,TOTAL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,FRO_WHL,HCN,EUR_T,EL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,FRO_WHL,HCN,EUR_T,EU,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,FRO_WHL,HCN,EUR_T,TOTAL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,FRO_WHL,HCN,TPW,EL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,FRO_WHL,HCN,TPW,EU,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,FRO_WHL,HCN,TPW,TOTAL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,FRO_WHL,TOTAL,EUR,EL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,FRO_WHL,TOTAL,EUR,EU,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,FRO_WHL,TOTAL,EUR,TOTAL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,FRO_WHL,TOTAL,EUR_T,EL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,FRO_WHL,TOTAL,EUR_T,EU,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,FRO_WHL,TOTAL,EUR_T,TOTAL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,FRO_WHL,TOTAL,TPW,EL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,FRO_WHL,TOTAL,TPW,EU,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,FRO_WHL,TOTAL,TPW,TOTAL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,TOTAL,HCN,EUR,EL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,TOTAL,HCN,EUR,EU,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,TOTAL,HCN,EUR,TOTAL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,TOTAL,HCN,EUR_T,EL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,TOTAL,HCN,EUR_T,EU,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,TOTAL,HCN,EUR_T,TOTAL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,TOTAL,HCN,TPW,EL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,TOTAL,HCN,TPW,EU,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,TOTAL,HCN,TPW,TOTAL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,TOTAL,TOTAL,EUR,EL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,TOTAL,TOTAL,EUR,EU,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,TOTAL,TOTAL,EUR,TOTAL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,TOTAL,TOTAL,EUR_T,EL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,TOTAL,TOTAL,EUR_T,EU,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,TOTAL,TOTAL,EUR_T,TOTAL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,TOTAL,TOTAL,TPW,EL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,TOTAL,TOTAL,TPW,EU,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RKZ,TOTAL,TOTAL,TPW,TOTAL,EL	: 	: c	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE,HCN,EUR,EL,EL	8463892.5 	8882833.82 	9738766.71 	5219995.755 	5215674.09 	5344220 	5099704.38 	8961362.5 	8895287.03 	4670835 	4439217.21 	3634426.18 	3404185 	2838619.16 	2444219.37 	2960040.51 	2218638.77 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE,HCN,EUR,EU,EL	8463892.5 p	8882833.82 	9738766.71 	5219995.755 	5215674.09 	5344220 	5099704.38 	8961362.5 	8895287.03 	4670835 	4439217.21 	3634426.18 	3404185 	2838619.16 	2444219.37 	2960040.51 	2218638.77 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE,HCN,EUR,TOTAL,EL	8463892.5 	8882833.82 	9738766.71 	5219995.755 	5215674.09 	5344220 	5099704.38 	8961362.5 	8895287.03 	4670835 	4439217.21 	3634426.18 	3404185 	2838619.16 	2444219.37 	2960040.51 	2218638.77 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE,HCN,EUR_T,EL,EL	12795 	13763.3 	14726.7 	13833.3 	13917 	14750 	13667 	14750 	16583 	9750 	10167 	8833 	9250 	9083 	9333 	8667 	8917 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE,HCN,EUR_T,EU,EL	12795 p	13763.3 	14726.7 	13833.3 	13917 	14750 	13667 	14750 	16583 	9750 	10167 	8833 	9250 	9083 	9333 	8667 	8917 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE,HCN,EUR_T,TOTAL,EL	12795 	13763.3 	14726.7 	13833.3 	13917 	14750 	13667 	14750 	16583 	9750 	10167 	8833 	9250 	9083 	9333 	8667 	8917 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE,HCN,TPW,EL,EL	661.5 	645.4 	661.3 	377.35 	374.77 	362.32 	373.14 	607.55 	536.41 	479.06 	436.63 	411.46 	368.02 	312.52 	261.89 	341.53 	248.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE,HCN,TPW,EU,EL	661.5 p	645.4 	661.3 	377.35 	374.77 	362.32 	373.14 	607.55 	536.41 	479.06 	436.63 	411.46 	368.02 	312.52 	261.89 	341.53 	248.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE,HCN,TPW,TOTAL,EL	661.5 	645.4 	661.3 	377.35 	374.77 	362.32 	373.14 	607.55 	536.41 	479.06 	436.63 	411.46 	368.02 	312.52 	261.89 	341.53 	248.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE,TOTAL,EUR,EL,EL	8463892.5 	8882833.82 	9738766.71 	5219995.755 	5215674.09 	5344220 	5099704.38 	8961362.5 	8895287.03 	4670835 	4439217.21 	3634426.18 	3404185 	2838619.16 	2444219.37 	2960040.51 	2218638.77 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE,TOTAL,EUR,EU,EL	8463892.5 p	8882833.82 	9738766.71 	5219995.755 	5215674.09 	5344220 	5099704.38 	8961362.5 	8895287.03 	4670835 	4439217.21 	3634426.18 	3404185 	2838619.16 	2444219.37 	2960040.51 	2218638.77 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE,TOTAL,EUR,TOTAL,EL	8463892.5 	8882833.82 	9738766.71 	5219995.755 	5215674.09 	5344220 	5099704.38 	8961362.5 	8895287.03 	4670835 	4439217.21 	3634426.18 	3404185 	2838619.16 	2444219.37 	2960040.51 	2218638.77 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE,TOTAL,EUR_T,EL,EL	12795 	13763.3 	14726.7 	13833.3 	13917 	14750 	13667 	14750 	16583 	9750 	10167 	8833 	9250 	9083 	9333 	8667 	8917 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE,TOTAL,EUR_T,EU,EL	12795 p	13763.3 	14726.7 	13833.3 	13917 	14750 	13667 	14750 	16583 	9750 	10167 	8833 	9250 	9083 	9333 	8667 	8917 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE,TOTAL,EUR_T,TOTAL,EL	12795 	13763.3 	14726.7 	13833.3 	13917 	14750 	13667 	14750 	16583 	9750 	10167 	8833 	9250 	9083 	9333 	8667 	8917 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE,TOTAL,TPW,EL,EL	661.5 	645.4 	661.3 	377.35 	374.77 	362.32 	373.14 	607.55 	536.41 	479.06 	436.63 	411.46 	368.02 	312.52 	261.89 	341.53 	248.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE,TOTAL,TPW,EU,EL	661.5 p	645.4 	661.3 	377.35 	374.77 	362.32 	373.14 	607.55 	536.41 	479.06 	436.63 	411.46 	368.02 	312.52 	261.89 	341.53 	248.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE,TOTAL,TPW,TOTAL,EL	661.5 	645.4 	661.3 	377.35 	374.77 	362.32 	373.14 	607.55 	536.41 	479.06 	436.63 	411.46 	368.02 	312.52 	261.89 	341.53 	248.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE_WHL,HCN,EUR,EL,EL	8463892.5 	8882833.82 	9738766.71 	5219995.755 	5215674.09 	5344220 	5099704.38 	8961362.5 	8895287.03 	4670835 	4439217.21 	3634426.18 	3404185 	2838619.16 	2444219.37 	2960040.51 	2218638.77 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE_WHL,HCN,EUR,EU,EL	8463892.5 p	8882833.82 	9738766.71 	5219995.755 	5215674.09 	5344220 	5099704.38 	8961362.5 	8895287.03 	4670835 	4439217.21 	3634426.18 	3404185 	2838619.16 	2444219.37 	2960040.51 	2218638.77 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE_WHL,HCN,EUR,TOTAL,EL	8463892.5 	8882833.82 	9738766.71 	5219995.755 	5215674.09 	5344220 	5099704.38 	8961362.5 	8895287.03 	4670835 	4439217.21 	3634426.18 	3404185 	2838619.16 	2444219.37 	2960040.51 	2218638.77 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE_WHL,HCN,EUR_T,EL,EL	12795 	13763.3 	14726.7 	13833.3 	13917 	14750 	13667 	14750 	16583 	9750 	10167 	8833 	9250 	9083 	9333 	8667 	8917 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE_WHL,HCN,EUR_T,EU,EL	12795 p	13763.3 	14726.7 	13833.3 	13917 	14750 	13667 	14750 	16583 	9750 	10167 	8833 	9250 	9083 	9333 	8667 	8917 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE_WHL,HCN,EUR_T,TOTAL,EL	12795 	13763.3 	14726.7 	13833.3 	13917 	14750 	13667 	14750 	16583 	9750 	10167 	8833 	9250 	9083 	9333 	8667 	8917 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE_WHL,HCN,TPW,EL,EL	661.5 	645.4 	661.3 	377.35 	374.77 	362.32 	373.14 	607.55 	536.41 	479.06 	436.63 	411.46 	368.02 	312.52 	261.89 	341.53 	248.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE_WHL,HCN,TPW,EU,EL	661.5 p	645.4 	661.3 	377.35 	374.77 	362.32 	373.14 	607.55 	536.41 	479.06 	436.63 	411.46 	368.02 	312.52 	261.89 	341.53 	248.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE_WHL,HCN,TPW,TOTAL,EL	661.5 	645.4 	661.3 	377.35 	374.77 	362.32 	373.14 	607.55 	536.41 	479.06 	436.63 	411.46 	368.02 	312.52 	261.89 	341.53 	248.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE_WHL,TOTAL,EUR,EL,EL	8463892.5 	8882833.82 	9738766.71 	5219995.755 	5215674.09 	5344220 	5099704.38 	8961362.5 	8895287.03 	4670835 	4439217.21 	3634426.18 	3404185 	2838619.16 	2444219.37 	2960040.51 	2218638.77 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE_WHL,TOTAL,EUR,EU,EL	8463892.5 p	8882833.82 	9738766.71 	5219995.755 	5215674.09 	5344220 	5099704.38 	8961362.5 	8895287.03 	4670835 	4439217.21 	3634426.18 	3404185 	2838619.16 	2444219.37 	2960040.51 	2218638.77 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE_WHL,TOTAL,EUR,TOTAL,EL	8463892.5 	8882833.82 	9738766.71 	5219995.755 	5215674.09 	5344220 	5099704.38 	8961362.5 	8895287.03 	4670835 	4439217.21 	3634426.18 	3404185 	2838619.16 	2444219.37 	2960040.51 	2218638.77 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE_WHL,TOTAL,EUR_T,EL,EL	12795 	13763.3 	14726.7 	13833.3 	13917 	14750 	13667 	14750 	16583 	9750 	10167 	8833 	9250 	9083 	9333 	8667 	8917 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE_WHL,TOTAL,EUR_T,EU,EL	12795 p	13763.3 	14726.7 	13833.3 	13917 	14750 	13667 	14750 	16583 	9750 	10167 	8833 	9250 	9083 	9333 	8667 	8917 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE_WHL,TOTAL,EUR_T,TOTAL,EL	12795 	13763.3 	14726.7 	13833.3 	13917 	14750 	13667 	14750 	16583 	9750 	10167 	8833 	9250 	9083 	9333 	8667 	8917 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE_WHL,TOTAL,TPW,EL,EL	661.5 	645.4 	661.3 	377.35 	374.77 	362.32 	373.14 	607.55 	536.41 	479.06 	436.63 	411.46 	368.02 	312.52 	261.89 	341.53 	248.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE_WHL,TOTAL,TPW,EU,EL	661.5 p	645.4 	661.3 	377.35 	374.77 	362.32 	373.14 	607.55 	536.41 	479.06 	436.63 	411.46 	368.02 	312.52 	261.89 	341.53 	248.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRE_WHL,TOTAL,TPW,TOTAL,EL	661.5 	645.4 	661.3 	377.35 	374.77 	362.32 	373.14 	607.55 	536.41 	479.06 	436.63 	411.46 	368.02 	312.52 	261.89 	341.53 	248.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO,HCN,EUR,EL,EL	: c	: 	: c	1920 	: 	: 	: 	33600 	118393 	128301.25 	166588.85 	1022135.94 	1626712.49 	2006347.5 	3185332.5 	3345450 	3751200 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO,HCN,EUR,EU,EL	: c	: 	: c	1920 	: 	: 	: 	33600 	118393 	128301.25 	166588.85 	1022135.94 	1626712.49 	2006347.5 	3185332.5 	3345450 	3751200 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO,HCN,EUR,TOTAL,EL	: c	: 	: c	1920 	: 	: 	: 	33600 	118393 	128301.25 	166588.85 	1022135.94 	1626712.49 	2006347.5 	3185332.5 	3345450 	3751200 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO,HCN,EUR_T,EL,EL	: 	: 	: c	4000 	: 	: 	: 	6000 	4700 	5375 	6091 	5167 	5083 	5750 	5250 	5000 	5000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO,HCN,EUR_T,EU,EL	: 	: 	: c	4000 	: 	: 	: 	6000 	4700 	5375 	6091 	5167 	5083 	5750 	5250 	5000 	5000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO,HCN,EUR_T,TOTAL,EL	: 	: 	: c	4000 	: 	: 	: 	6000 	4700 	5375 	6091 	5167 	5083 	5750 	5250 	5000 	5000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO,HCN,TPW,EL,EL	: c	: 	: c	0.48 	: 	: 	: 	5.6 	25.19 	23.87 	27.35 	197.82 	320.03 	348.93 	606.73 	669.09 	750.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO,HCN,TPW,EU,EL	: c	: 	: c	0.48 	: 	: 	: 	5.6 	25.19 	23.87 	27.35 	197.82 	320.03 	348.93 	606.73 	669.09 	750.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO,HCN,TPW,TOTAL,EL	: c	: 	: c	0.48 	: 	: 	: 	5.6 	25.19 	23.87 	27.35 	197.82 	320.03 	348.93 	606.73 	669.09 	750.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO,TOTAL,EUR,EL,EL	: c	: 	: c	1920 	: 	: 	: 	33600 	118393 	128301.25 	166588.85 	1022135.94 	1626712.49 	2006347.5 	3185332.5 	3345450 	3751200 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO,TOTAL,EUR,EU,EL	: c	: 	: c	1920 	: 	: 	: 	33600 	118393 	128301.25 	166588.85 	1022135.94 	1626712.49 	2006347.5 	3185332.5 	3345450 	3751200 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO,TOTAL,EUR,TOTAL,EL	: c	: 	: c	1920 	: 	: 	: 	33600 	118393 	128301.25 	166588.85 	1022135.94 	1626712.49 	2006347.5 	3185332.5 	3345450 	3751200 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO,TOTAL,EUR_T,EL,EL	: 	: 	: c	4000 	: 	: 	: 	6000 	4700 	5375 	6091 	5167 	5083 	5750 	5250 	5000 	5000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO,TOTAL,EUR_T,EU,EL	: 	: 	: c	4000 	: 	: 	: 	6000 	4700 	5375 	6091 	5167 	5083 	5750 	5250 	5000 	5000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO,TOTAL,EUR_T,TOTAL,EL	: 	: 	: c	4000 	: 	: 	: 	6000 	4700 	5375 	6091 	5167 	5083 	5750 	5250 	5000 	5000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO,TOTAL,TPW,EL,EL	: c	: 	: c	0.48 	: 	: 	: 	5.6 	25.19 	23.87 	27.35 	197.82 	320.03 	348.93 	606.73 	669.09 	750.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO,TOTAL,TPW,EU,EL	: c	: 	: c	0.48 	: 	: 	: 	5.6 	25.19 	23.87 	27.35 	197.82 	320.03 	348.93 	606.73 	669.09 	750.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO,TOTAL,TPW,TOTAL,EL	: c	: 	: c	0.48 	: 	: 	: 	5.6 	25.19 	23.87 	27.35 	197.82 	320.03 	348.93 	606.73 	669.09 	750.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO_WHL,HCN,EUR,EL,EL	: c	: 	: c	1920 	: 	: 	: 	33600 	118393 	128301.25 	166588.85 	1022135.94 	1626712.49 	2006347.5 	3185332.5 	3345450 	3751200 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO_WHL,HCN,EUR,EU,EL	: c	: 	: c	1920 	: 	: 	: 	33600 	118393 	128301.25 	166588.85 	1022135.94 	1626712.49 	2006347.5 	3185332.5 	3345450 	3751200 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO_WHL,HCN,EUR,TOTAL,EL	: c	: 	: c	1920 	: 	: 	: 	33600 	118393 	128301.25 	166588.85 	1022135.94 	1626712.49 	2006347.5 	3185332.5 	3345450 	3751200 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO_WHL,HCN,EUR_T,EL,EL	: c	: 	: c	4000 	: 	: 	: 	6000 	4700 	5375 	6091 	5167 	5083 	5750 	5250 	5000 	5000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO_WHL,HCN,EUR_T,EU,EL	: 	: 	: c	4000 	: 	: 	: 	6000 	4700 	5375 	6091 	5167 	5083 	5750 	5250 	5000 	5000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO_WHL,HCN,EUR_T,TOTAL,EL	: 	: 	: c	4000 	: 	: 	: 	6000 	4700 	5375 	6091 	5167 	5083 	5750 	5250 	5000 	5000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO_WHL,HCN,TPW,EL,EL	: c	: 	: c	0.48 	: 	: 	: 	5.6 	25.19 	23.87 	27.35 	197.82 	320.03 	348.93 	606.73 	669.09 	750.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO_WHL,HCN,TPW,EU,EL	: c	: 	: c	0.48 	: 	: 	: 	5.6 	25.19 	23.87 	27.35 	197.82 	320.03 	348.93 	606.73 	669.09 	750.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO_WHL,HCN,TPW,TOTAL,EL	: c	: 	: c	0.48 	: 	: 	: 	5.6 	25.19 	23.87 	27.35 	197.82 	320.03 	348.93 	606.73 	669.09 	750.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO_WHL,TOTAL,EUR,EL,EL	: c	: 	: c	1920 	: 	: 	: 	33600 	118393 	128301.25 	166588.85 	1022135.94 	1626712.49 	2006347.5 	3185332.5 	3345450 	3751200 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO_WHL,TOTAL,EUR,EU,EL	: c	: 	: c	1920 	: 	: 	: 	33600 	118393 	128301.25 	166588.85 	1022135.94 	1626712.49 	2006347.5 	3185332.5 	3345450 	3751200 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO_WHL,TOTAL,EUR,TOTAL,EL	: c	: 	: c	1920 	: 	: 	: 	33600 	118393 	128301.25 	166588.85 	1022135.94 	1626712.49 	2006347.5 	3185332.5 	3345450 	3751200 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO_WHL,TOTAL,EUR_T,EL,EL	: 	: 	: c	4000 	: 	: 	: 	6000 	4700 	5375 	6091 	5167 	5083 	5750 	5250 	5000 	5000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
RPG,FRO_WHL,TOTAL,EUR_T,EU,EL	: 	: 	: c	4000 	: 	: 	: 	6000 	4700 	5375 	6091 	5167 	5083 	5750 	5250 	5000 	5000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
