species,pres,dest_use,unit,natvessr,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 
PLE,TOTAL,IND,EUR,PL,PL	38.2964 	260.6003 	6.4173 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PLE,TOTAL,IND,EUR,TOTAL,PL	38.2964 	260.6003 	6.4173 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PLE,TOTAL,IND,EUR_T,EU,PL	225.2728 	174.0817 	183.3517 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PLE,TOTAL,IND,EUR_T,PL,PL	225.2728 	174.0817 	183.3517 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PLE,TOTAL,IND,EUR_T,TOTAL,PL	225.2728 	174.0817 	183.3517 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PLE,TOTAL,IND,TPW,EU,PL	0.17 	1.497 	0.035 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PLE,TOTAL,IND,TPW,PL,PL	0.17 	1.497 	0.035 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PLE,TOTAL,IND,TPW,TOTAL,PL	0.17 	1.497 	0.035 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PLE,TOTAL,TOTAL,EUR,DE,PL	513.6697 	: 	: 	: 	13.4094 	768.193 	: 	878.5906 	: 	: 	: 	: 	: 	: 
PLE,TOTAL,TOTAL,EUR,DK,PL	50525.192 	3283.2981 	23.9503 	17240.4214 	17609.7638 	67324.4222 	37.917 	1072.8534 	: 	: 	: 	6626.7568 	: 	: 
PLE,TOTAL,TOTAL,EUR,EU,PL	631507.8245 	187641.1686 	70968.3062 	73060.7512 	57292.709 	98845.5872 	39355.6918 	30235.3463 	34703.0025 	: 	6456.3653 	59917.972 	41272.5873 	20764.8695 
PLE,TOTAL,TOTAL,EUR,FI,PL	: 	: 	: 	: 	: 	: 	422.7304 	364.0247 	1100.0226 	: 	3269.8386 	6342.9579 	: 	: 
PLE,TOTAL,TOTAL,EUR,PL,PL	575780.2381 	184353.783 	70944.3559 	55820.3299 	39669.5358 	30643.2829 	38895.0444 	27919.8777 	33602.98 	: 	3011.4178 	46948.2573 	: 	: 
PLE,TOTAL,TOTAL,EUR,SE,PL	4688.7247 	4.0874 	: 	: 	: 	109.6891 	: 	: 	: 	: 	175.1089 	: 	: 	: 
PLE,TOTAL,TOTAL,EUR,TOTAL,PL	631507.8245 	187641.1686 	70968.3062 	73060.7512 	57292.709 	98845.5872 	39355.6918 	30235.3463 	34703.0025 	: 	6456.3653 	59917.972 	41272.5873 	20764.8695 
PLE,TOTAL,TOTAL,EUR_T,DE,PL	585.0452 	: 	: 	: 	406.3458 	404.3121 	: 	549.1191 	: 	: 	: 	: 	: 	: 
PLE,TOTAL,TOTAL,EUR_T,DK,PL	1787.6165 	983.3178 	435.4602 	502.8561 	422.773 	473.782 	329.713 	536.4267 	: 	: 	: 	1142.5443 	: 	: 
PLE,TOTAL,TOTAL,EUR_T,EU,PL	863.7333 	652.8829 	451.2715 	414.388 	440.9709 	508.465 	611.0496 	763.5188 	903.724 	: 	838.489 	963.3114 	792.1802 	833.9305 
PLE,TOTAL,TOTAL,EUR_T,FI,PL	: 	: 	: 	: 	: 	: 	693.0007 	606.7078 	846.1712 	: 	1089.9462 	1409.5462 	: 	: 
PLE,TOTAL,TOTAL,EUR_T,PL,PL	824.8085 	649.0508 	451.277 	393.0317 	449.5743 	610.424 	610.7726 	788.6971 	905.7407 	: 	684.4131 	904.5907 	: 	: 
PLE,TOTAL,TOTAL,EUR_T,SE,PL	1196.7138 	140.9443 	: 	: 	: 	548.4455 	: 	: 	: 	: 	583.6963 	: 	: 	: 
PLE,TOTAL,TOTAL,EUR_T,TOTAL,PL	863.7333 	652.8829 	451.2715 	414.388 	440.9709 	508.465 	611.0496 	763.5188 	903.724 	: 	838.489 	963.3114 	792.1802 	833.9305 
PLE,TOTAL,TOTAL,TPW,DE,PL	0.878 	: 	: 	: 	0.033 	1.9 	: 	1.6 	: 	: 	: 	: 	: 	: 
PLE,TOTAL,TOTAL,TPW,DK,PL	28.264 	3.339 	0.055 	34.285 	41.653 	142.1 	0.115 	2 	: 	: 	: 	5.8 	: 	: 
PLE,TOTAL,TOTAL,TPW,EU,PL	731.1375 	287.404 	157.263 	176.31 	129.924 	194.4 	64.4067 	39.6 	38.4 	: 	7.7 	62.2 	52.1 	24.9 
PLE,TOTAL,TOTAL,TPW,FI,PL	: 	: 	: 	: 	: 	: 	0.61 	0.6 	1.3 	: 	3 	4.5 	: 	: 
PLE,TOTAL,TOTAL,TPW,PL,PL	698.0775 	284.036 	157.208 	142.025 	88.238 	50.2 	63.6817 	35.4 	37.1 	: 	4.4 	51.9 	: 	: 
PLE,TOTAL,TOTAL,TPW,SE,PL	3.918 	0.029 	: 	: 	: 	0.2 	: 	: 	: 	: 	0.3 	: 	: 	: 
PLE,TOTAL,TOTAL,TPW,TOTAL,PL	731.1375 	287.404 	157.263 	176.31 	129.924 	194.4 	64.4067 	39.6 	38.4 	: 	7.7 	62.2 	52.1 	24.9 
PLN,FRE,HCN,EUR,EU,PL	15002.2988 	42676.6703 	60087.7205 	55818.0539 	29228.8047 	72830.0733 	38600.1497 	39221.6322 	39174.6586 	: 	: 	: 	: 	: 
PLN,FRE,HCN,EUR,PL,PL	15002.2988 	42676.6703 	60087.7205 	55818.0539 	29228.8047 	72830.0733 	38600.1497 	39221.6322 	39174.6586 	: 	: 	: 	: 	: 
PLN,FRE,HCN,EUR,TOTAL,PL	15002.2988 	42676.6703 	60087.7205 	55818.0539 	29228.8047 	72830.0733 	38600.1497 	39221.6322 	39174.6586 	: 	: 	: 	: 	: 
PLN,FRE,HCN,EUR_T,EU,PL	2038.6328 	2613.3427 	2082.3302 	1998.212 	1925.5573 	1896.6165 	1672.9141 	1799.1574 	1839.1859 	: 	: 	: 	: 	: 
PLN,FRE,HCN,EUR_T,PL,PL	2038.6328 	2613.3427 	2082.3302 	1998.212 	1925.5573 	1896.6165 	1672.9141 	1799.1574 	1839.1859 	: 	: 	: 	: 	: 
PLN,FRE,HCN,EUR_T,TOTAL,PL	2038.6328 	2613.3427 	2082.3302 	1998.212 	1925.5573 	1896.6165 	1672.9141 	1799.1574 	1839.1859 	: 	: 	: 	: 	: 
PLN,FRE,HCN,TPW,EU,PL	7.359 	16.3303 	28.856 	27.934 	15.1794 	38.4 	23.0736 	21.8 	21.3 	: 	: 	: 	: 	: 
PLN,FRE,HCN,TPW,PL,PL	7.359 	16.3303 	28.856 	27.934 	15.1794 	38.4 	23.0736 	21.8 	21.3 	: 	: 	: 	: 	: 
PLN,FRE,HCN,TPW,TOTAL,PL	7.359 	16.3303 	28.856 	27.934 	15.1794 	38.4 	23.0736 	21.8 	21.3 	: 	: 	: 	: 	: 
PLN,FRE,TOTAL,EUR,EU,PL	15002.2988 	42676.6703 	60087.7205 	55818.0539 	29228.8047 	72830.0733 	38600.1497 	39221.6322 	39174.6586 	: 	: 	: 	: 	: 
PLN,FRE,TOTAL,EUR,PL,PL	15002.2988 	42676.6703 	60087.7205 	55818.0539 	29228.8047 	72830.0733 	38600.1497 	39221.6322 	39174.6586 	: 	: 	: 	: 	: 
PLN,FRE,TOTAL,EUR,TOTAL,PL	15002.2988 	42676.6703 	60087.7205 	55818.0539 	29228.8047 	72830.0733 	38600.1497 	39221.6322 	39174.6586 	: 	: 	: 	: 	: 
PLN,FRE,TOTAL,EUR_T,EU,PL	2038.6328 	2613.3427 	2082.3302 	1998.212 	1925.5573 	1896.6165 	1672.9141 	1799.1574 	1839.1859 	: 	: 	: 	: 	: 
PLN,FRE,TOTAL,EUR_T,PL,PL	2038.6328 	2613.3427 	2082.3302 	1998.212 	1925.5573 	1896.6165 	1672.9141 	1799.1574 	1839.1859 	: 	: 	: 	: 	: 
PLN,FRE,TOTAL,EUR_T,TOTAL,PL	2038.6328 	2613.3427 	2082.3302 	1998.212 	1925.5573 	1896.6165 	1672.9141 	1799.1574 	1839.1859 	: 	: 	: 	: 	: 
PLN,FRE,TOTAL,TPW,EU,PL	7.359 	16.3303 	28.856 	27.934 	15.1794 	38.4 	23.0736 	21.8 	21.3 	: 	: 	: 	: 	: 
PLN,FRE,TOTAL,TPW,PL,PL	7.359 	16.3303 	28.856 	27.934 	15.1794 	38.4 	23.0736 	21.8 	21.3 	: 	: 	: 	: 	: 
PLN,FRE,TOTAL,TPW,TOTAL,PL	7.359 	16.3303 	28.856 	27.934 	15.1794 	38.4 	23.0736 	21.8 	21.3 	: 	: 	: 	: 	: 
PLN,FRE_GUT,HCN,EUR,EU,PL	56.944 	: 	1931.1764 	1994.4156 	3548.2867 	3362.2514 	4403.6408 	4316.4588 	4215.786 	: 	: 	: 	: 	: 
PLN,FRE_GUT,HCN,EUR,PL,PL	56.944 	: 	1931.1764 	1994.4156 	3548.2867 	3362.2514 	4403.6408 	4316.4588 	4215.786 	: 	: 	: 	: 	: 
PLN,FRE_GUT,HCN,EUR,TOTAL,PL	56.944 	: 	1931.1764 	1994.4156 	3548.2867 	3362.2514 	4403.6408 	4316.4588 	4215.786 	: 	: 	: 	: 	: 
PLN,FRE_GUT,HCN,EUR_T,EU,PL	2033.7127 	: 	2697.1738 	2079.6826 	2110.819 	2241.5009 	1651.1589 	1798.5245 	1756.5775 	: 	: 	: 	: 	: 
PLN,FRE_GUT,HCN,EUR_T,PL,PL	2033.7127 	: 	2697.1738 	2079.6826 	2110.819 	2241.5009 	1651.1589 	1798.5245 	1756.5775 	: 	: 	: 	: 	: 
PLN,FRE_GUT,HCN,EUR_T,TOTAL,PL	2033.7127 	: 	2697.1738 	2079.6826 	2110.819 	2241.5009 	1651.1589 	1798.5245 	1756.5775 	: 	: 	: 	: 	: 
PLN,FRE_GUT,HCN,TPW,EU,PL	0.028 	: 	0.716 	0.959 	1.681 	1.5 	2.667 	2.4 	2.4 	: 	: 	: 	: 	: 
PLN,FRE_GUT,HCN,TPW,PL,PL	0.028 	: 	0.716 	0.959 	1.681 	1.5 	2.667 	2.4 	2.4 	: 	: 	: 	: 	: 
PLN,FRE_GUT,HCN,TPW,TOTAL,PL	0.028 	: 	0.716 	0.959 	1.681 	1.5 	2.667 	2.4 	2.4 	: 	: 	: 	: 	: 
PLN,FRE_GUT,TOTAL,EUR,EU,PL	56.944 	: 	1931.1764 	1994.4156 	3555.3392 	3362.2514 	4403.6408 	4316.4588 	4215.786 	: 	: 	: 	: 	: 
PLN,FRE_GUT,TOTAL,EUR,PL,PL	56.944 	: 	1931.1764 	1994.4156 	3555.3392 	3362.2514 	4403.6408 	4316.4588 	4215.786 	: 	: 	: 	: 	: 
PLN,FRE_GUT,TOTAL,EUR,TOTAL,PL	56.944 	: 	1931.1764 	1994.4156 	3555.3392 	3362.2514 	4403.6408 	4316.4588 	4215.786 	: 	: 	: 	: 	: 
PLN,FRE_GUT,TOTAL,EUR_T,EU,PL	2033.7127 	: 	2697.1738 	2079.6826 	2115.0144 	2241.5009 	1651.1589 	1798.5245 	1756.5775 	: 	: 	: 	: 	: 
PLN,FRE_GUT,TOTAL,EUR_T,PL,PL	2033.7127 	: 	2697.1738 	2079.6826 	2115.0144 	2241.5009 	1651.1589 	1798.5245 	1756.5775 	: 	: 	: 	: 	: 
PLN,FRE_GUT,TOTAL,EUR_T,TOTAL,PL	2033.7127 	: 	2697.1738 	2079.6826 	2115.0144 	2241.5009 	1651.1589 	1798.5245 	1756.5775 	: 	: 	: 	: 	: 
PLN,FRE_GUT,TOTAL,TPW,EU,PL	0.028 	: 	0.716 	0.959 	1.681 	1.5 	2.667 	2.4 	2.4 	: 	: 	: 	: 	: 
PLN,FRE_GUT,TOTAL,TPW,PL,PL	0.028 	: 	0.716 	0.959 	1.681 	1.5 	2.667 	2.4 	2.4 	: 	: 	: 	: 	: 
PLN,FRE_GUT,TOTAL,TPW,TOTAL,PL	0.028 	: 	0.716 	0.959 	1.681 	1.5 	2.667 	2.4 	2.4 	: 	: 	: 	: 	: 
PLN,FRE_NSP,HCN,TPW,EU,PL	: 	: 	: 	: 	: 	: 	: 	15.7 	: 	: 	: 	: 	: 	: 
PLN,FRE_NSP,HCN,TPW,PL,PL	: 	: 	: 	: 	: 	: 	: 	15.7 	: 	: 	: 	: 	: 	: 
PLN,FRE_NSP,HCN,TPW,TOTAL,PL	: 	: 	: 	: 	: 	: 	: 	15.7 	: 	: 	: 	: 	: 	: 
PLN,FRE_NSP,TOTAL,TPW,EU,PL	: 	: 	: 	: 	: 	: 	: 	15.7 	: 	: 	: 	: 	: 	: 
PLN,FRE_NSP,TOTAL,TPW,PL,PL	: 	: 	: 	: 	: 	: 	: 	15.7 	: 	: 	: 	: 	: 	: 
PLN,FRE_NSP,TOTAL,TPW,TOTAL,PL	: 	: 	: 	: 	: 	: 	: 	15.7 	: 	: 	: 	: 	: 	: 
PLN,FRE_WHL,HCN,EUR,EU,PL	14945.3549 	42676.6703 	58156.544 	53823.6383 	25622.54 	69467.8219 	34196.5089 	6658.4016 	34958.8726 	: 	: 	: 	: 	: 
PLN,FRE_WHL,HCN,EUR,PL,PL	14945.3549 	42676.6703 	58156.544 	53823.6383 	25622.54 	69467.8219 	34196.5089 	6658.4016 	34958.8726 	: 	: 	: 	: 	: 
PLN,FRE_WHL,HCN,EUR,TOTAL,PL	14945.3549 	42676.6703 	58156.544 	53823.6383 	25622.54 	69467.8219 	34196.5089 	6658.4016 	34958.8726 	: 	: 	: 	: 	: 
PLN,FRE_WHL,HCN,EUR_T,EU,PL	2038.6516 	2613.3427 	2066.686 	1995.3156 	1898.1909 	1882.5968 	1675.7573 	1799.568 	1849.6758 	: 	: 	: 	: 	: 
PLN,FRE_WHL,HCN,EUR_T,PL,PL	2038.6516 	2613.3427 	2066.686 	1995.3156 	1898.1909 	1882.5968 	1675.7573 	1799.568 	1849.6758 	: 	: 	: 	: 	: 
PLN,FRE_WHL,HCN,EUR_T,TOTAL,PL	2038.6516 	2613.3427 	2066.686 	1995.3156 	1898.1909 	1882.5968 	1675.7573 	1799.568 	1849.6758 	: 	: 	: 	: 	: 
PLN,FRE_WHL,HCN,TPW,EU,PL	7.331 	16.3303 	28.14 	26.975 	13.4984 	36.9 	20.4066 	3.7 	18.9 	: 	: 	: 	: 	: 
PLN,FRE_WHL,HCN,TPW,PL,PL	7.331 	16.3303 	28.14 	26.975 	13.4984 	36.9 	20.4066 	3.7 	18.9 	: 	: 	: 	: 	: 
PLN,FRE_WHL,HCN,TPW,TOTAL,PL	7.331 	16.3303 	28.14 	26.975 	13.4984 	36.9 	20.4066 	3.7 	18.9 	: 	: 	: 	: 	: 
PLN,FRE_WHL,TOTAL,EUR,EU,PL	14945.3549 	42676.6703 	58156.544 	53823.6383 	25673.4655 	69467.8219 	34196.5089 	6658.4016 	34958.8726 	: 	: 	: 	: 	: 
PLN,FRE_WHL,TOTAL,EUR,PL,PL	14945.3549 	42676.6703 	58156.544 	53823.6383 	25673.4655 	69467.8219 	34196.5089 	6658.4016 	34958.8726 	: 	: 	: 	: 	: 
PLN,FRE_WHL,TOTAL,EUR,TOTAL,PL	14945.3549 	42676.6703 	58156.544 	53823.6383 	25673.4655 	69467.8219 	34196.5089 	6658.4016 	34958.8726 	: 	: 	: 	: 	: 
PLN,FRE_WHL,TOTAL,EUR_T,EU,PL	2038.6516 	2613.3427 	2066.686 	1995.3156 	1901.9636 	1882.5968 	1675.7573 	1799.568 	1849.6758 	: 	: 	: 	: 	: 
PLN,FRE_WHL,TOTAL,EUR_T,PL,PL	2038.6516 	2613.3427 	2066.686 	1995.3156 	1901.9636 	1882.5968 	1675.7573 	1799.568 	1849.6758 	: 	: 	: 	: 	: 
PLN,FRE_WHL,TOTAL,EUR_T,TOTAL,PL	2038.6516 	2613.3427 	2066.686 	1995.3156 	1901.9636 	1882.5968 	1675.7573 	1799.568 	1849.6758 	: 	: 	: 	: 	: 
PLN,FRE_WHL,TOTAL,TPW,EU,PL	7.331 	16.3303 	28.14 	26.975 	13.4984 	36.9 	20.4066 	3.7 	18.9 	: 	: 	: 	: 	: 
PLN,FRE_WHL,TOTAL,TPW,PL,PL	7.331 	16.3303 	28.14 	26.975 	13.4984 	36.9 	20.4066 	3.7 	18.9 	: 	: 	: 	: 	: 
PLN,FRE_WHL,TOTAL,TPW,TOTAL,PL	7.331 	16.3303 	28.14 	26.975 	13.4984 	36.9 	20.4066 	3.7 	18.9 	: 	: 	: 	: 	: 
PLN,TOTAL,HCN,EUR,EU,PL	15002.2988 	42676.6703 	60087.7205 	55818.0539 	29228.8047 	72830.0733 	38600.1497 	39221.6322 	39174.6586 	: 	: 	: 	: 	: 
PLN,TOTAL,HCN,EUR,PL,PL	15002.2988 	42676.6703 	60087.7205 	55818.0539 	29228.8047 	72830.0733 	38600.1497 	39221.6322 	39174.6586 	: 	: 	: 	: 	: 
PLN,TOTAL,HCN,EUR,TOTAL,PL	15002.2988 	42676.6703 	60087.7205 	55818.0539 	29228.8047 	72830.0733 	38600.1497 	39221.6322 	39174.6586 	: 	: 	: 	: 	: 
PLN,TOTAL,HCN,EUR_T,EU,PL	2038.6328 	2613.3427 	2082.3302 	1998.212 	1925.5573 	1896.6165 	1672.9141 	1799.1574 	1839.1859 	: 	: 	: 	: 	: 
PLN,TOTAL,HCN,EUR_T,PL,PL	2038.6328 	2613.3427 	2082.3302 	1998.212 	1925.5573 	1896.6165 	1672.9141 	1799.1574 	1839.1859 	: 	: 	: 	: 	: 
PLN,TOTAL,HCN,EUR_T,TOTAL,PL	2038.6328 	2613.3427 	2082.3302 	1998.212 	1925.5573 	1896.6165 	1672.9141 	1799.1574 	1839.1859 	: 	: 	: 	: 	: 
PLN,TOTAL,HCN,TPW,EU,PL	7.359 	16.3303 	28.856 	27.934 	15.1794 	38.4 	23.0736 	21.8 	21.3 	: 	: 	: 	: 	: 
PLN,TOTAL,HCN,TPW,PL,PL	7.359 	16.3303 	28.856 	27.934 	15.1794 	38.4 	23.0736 	21.8 	21.3 	: 	: 	: 	: 	: 
PLN,TOTAL,HCN,TPW,TOTAL,PL	7.359 	16.3303 	28.856 	27.934 	15.1794 	38.4 	23.0736 	21.8 	21.3 	: 	: 	: 	: 	: 
PLN,TOTAL,TOTAL,EUR,EU,PL	15002.2988 	42676.6703 	60087.7205 	55818.0539 	29228.8047 	72830.0733 	38600.1497 	39221.6322 	39174.6586 	: 	: 	: 	: 	: 
PLN,TOTAL,TOTAL,EUR,PL,PL	15002.2988 	42676.6703 	60087.7205 	55818.0539 	29228.8047 	72830.0733 	38600.1497 	39221.6322 	39174.6586 	: 	: 	: 	: 	: 
PLN,TOTAL,TOTAL,EUR,TOTAL,PL	15002.2988 	42676.6703 	60087.7205 	55818.0539 	29228.8047 	72830.0733 	38600.1497 	39221.6322 	39174.6586 	: 	: 	: 	: 	: 
PLN,TOTAL,TOTAL,EUR_T,EU,PL	2038.6328 	2613.3427 	2082.3302 	1998.212 	1925.5573 	1896.6165 	1672.9141 	1799.1574 	1839.1859 	: 	: 	: 	: 	: 
PLN,TOTAL,TOTAL,EUR_T,PL,PL	2038.6328 	2613.3427 	2082.3302 	1998.212 	1925.5573 	1896.6165 	1672.9141 	1799.1574 	1839.1859 	: 	: 	: 	: 	: 
PLN,TOTAL,TOTAL,EUR_T,TOTAL,PL	2038.6328 	2613.3427 	2082.3302 	1998.212 	1925.5573 	1896.6165 	1672.9141 	1799.1574 	1839.1859 	: 	: 	: 	: 	: 
PLN,TOTAL,TOTAL,TPW,EU,PL	7.359 	16.3303 	28.856 	27.934 	15.1794 	38.4 	23.0736 	21.8 	21.3 	: 	: 	: 	: 	: 
PLN,TOTAL,TOTAL,TPW,PL,PL	7.359 	16.3303 	28.856 	27.934 	15.1794 	38.4 	23.0736 	21.8 	21.3 	: 	: 	: 	: 	: 
PLN,TOTAL,TOTAL,TPW,TOTAL,PL	7.359 	16.3303 	28.856 	27.934 	15.1794 	38.4 	23.0736 	21.8 	21.3 	: 	: 	: 	: 	: 
POK,FRE,HCN,EUR,DK,PL	: 	: 	: 	329.8086 	135.5388 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE,HCN,EUR,EU,PL	: 	: 	: 	501.7999 	175.2897 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE,HCN,EUR,FI,PL	: 	: 	: 	171.9913 	39.751 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE,HCN,EUR,TOTAL,PL	: 	: 	: 	501.7999 	175.2897 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE,HCN,EUR_T,DK,PL	: 	: 	: 	990.4161 	602.3946 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE,HCN,EUR_T,EU,PL	: 	: 	: 	983.9213 	637.4173 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE,HCN,EUR_T,FI,PL	: 	: 	: 	971.7024 	795.0192 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE,HCN,EUR_T,TOTAL,PL	: 	: 	: 	983.9213 	637.4173 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE,HCN,TPW,DK,PL	: 	: 	: 	0.333 	0.225 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE,HCN,TPW,EU,PL	: 	: 	: 	0.51 	0.275 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE,HCN,TPW,FI,PL	: 	: 	: 	0.177 	0.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE,HCN,TPW,TOTAL,PL	: 	: 	: 	0.51 	0.275 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE,TOTAL,EUR,DK,PL	: 	: 	: 	329.8086 	135.5388 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE,TOTAL,EUR,EU,PL	: 	: 	: 	501.7999 	175.2897 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE,TOTAL,EUR,FI,PL	: 	: 	: 	171.9913 	39.751 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE,TOTAL,EUR,TOTAL,PL	: 	: 	: 	501.7999 	175.2897 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE,TOTAL,EUR_T,DK,PL	: 	: 	: 	990.4161 	602.3946 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE,TOTAL,EUR_T,EU,PL	: 	: 	: 	983.9213 	637.4173 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE,TOTAL,EUR_T,FI,PL	: 	: 	: 	971.7024 	795.0192 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE,TOTAL,EUR_T,TOTAL,PL	: 	: 	: 	983.9213 	637.4173 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE,TOTAL,TPW,DK,PL	: 	: 	: 	0.333 	0.225 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE,TOTAL,TPW,EU,PL	: 	: 	: 	0.51 	0.275 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE,TOTAL,TPW,FI,PL	: 	: 	: 	0.177 	0.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE,TOTAL,TPW,TOTAL,PL	: 	: 	: 	0.51 	0.275 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE_GUT,HCN,EUR,DK,PL	: 	: 	: 	329.8086 	135.2699 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE_GUT,HCN,EUR,EU,PL	: 	: 	: 	501.7999 	174.942 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE_GUT,HCN,EUR,FI,PL	: 	: 	: 	171.9913 	39.6721 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE_GUT,HCN,EUR,TOTAL,PL	: 	: 	: 	501.7999 	174.942 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE_GUT,HCN,EUR_T,DK,PL	: 	: 	: 	990.4161 	601.1997 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE_GUT,HCN,EUR_T,EU,PL	: 	: 	: 	983.9213 	636.1529 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE_GUT,HCN,EUR_T,FI,PL	: 	: 	: 	971.7024 	793.4422 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE_GUT,HCN,EUR_T,TOTAL,PL	: 	: 	: 	983.9213 	636.1529 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE_GUT,HCN,TPW,DK,PL	: 	: 	: 	0.333 	0.225 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE_GUT,HCN,TPW,EU,PL	: 	: 	: 	0.51 	0.275 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE_GUT,HCN,TPW,FI,PL	: 	: 	: 	0.177 	0.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE_GUT,HCN,TPW,TOTAL,PL	: 	: 	: 	0.51 	0.275 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE_GUT,TOTAL,EUR,DK,PL	: 	: 	: 	329.8086 	135.5388 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE_GUT,TOTAL,EUR,EU,PL	: 	: 	: 	501.7999 	175.2897 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE_GUT,TOTAL,EUR,FI,PL	: 	: 	: 	171.9913 	39.751 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE_GUT,TOTAL,EUR,TOTAL,PL	: 	: 	: 	501.7999 	175.2897 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE_GUT,TOTAL,EUR_T,DK,PL	: 	: 	: 	990.4161 	602.3946 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE_GUT,TOTAL,EUR_T,EU,PL	: 	: 	: 	983.9213 	637.4173 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE_GUT,TOTAL,EUR_T,FI,PL	: 	: 	: 	971.7024 	795.0192 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE_GUT,TOTAL,EUR_T,TOTAL,PL	: 	: 	: 	983.9213 	637.4173 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE_GUT,TOTAL,TPW,DK,PL	: 	: 	: 	0.333 	0.225 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE_GUT,TOTAL,TPW,EU,PL	: 	: 	: 	0.51 	0.275 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE_GUT,TOTAL,TPW,FI,PL	: 	: 	: 	0.177 	0.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,FRE_GUT,TOTAL,TPW,TOTAL,PL	: 	: 	: 	0.51 	0.275 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,TOTAL,HCN,EUR,DK,PL	: 	: 	: 	329.8086 	135.5388 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,TOTAL,HCN,EUR,EU,PL	: 	: 	: 	501.7999 	175.2897 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,TOTAL,HCN,EUR,FI,PL	: 	: 	: 	171.9913 	39.751 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,TOTAL,HCN,EUR,TOTAL,PL	: 	: 	: 	501.7999 	175.2897 	: 	: 	: 	: 	: 	: 	: 	: 	: 
POK,TOTAL,HCN,EUR_T,DK,PL	: 	: 	: 	990.4161 	602.3946 	: 	: 	: 	: 	: 	: 	: 	: 	: 
