species,pres,dest_use,unit,natvessr,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 
F32,FRE,TOTAL,EUR_T,LV,LV	1030 	1090 	870 	920 	1009.8748 	1117.3184 	1116.9984 	1260.0878 	1058.2757 	974.9185 	1337.6975 	1414.0837 	: 	: 
F32,FRE,TOTAL,EUR_T,PL,LV	1030 	1090 	870 	: 	: 	: 	1116.9984 	: 	: 	: 	: 	: 	: 	: 
F32,FRE,TOTAL,EUR_T,TOTAL,LV	1030 	1090 	870 	920 	1009.8877 	1117.3184 	1116.9984 	1260.0878 	1058.2757 	974.9185 	1337.6975 	1414.1228 	1257.2249 	1242.8222 
F32,FRE,TOTAL,TPW,EE,LV	: 	: 	: 	17.9 	26.9 	29.5 	40.9 	49.8 	: 	: 	: 	24.1 	: 	: 
F32,FRE,TOTAL,TPW,EU,LV	312.52 	1236.99 	1541.13 	2245.5 	1247 	1517.1 	2408.71 	2622.6 	2022.1 	2467.8 	3652.8 	3518.3 	3632.5 	2942.7 
F32,FRE,TOTAL,TPW,FI,LV	: 	32.91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,FRE,TOTAL,TPW,LT,LV	33.64 	338.02 	102.7 	147.1 	101.9 	193.1 	132.8 	311.3 	255.9 	229.1 	238.6 	: 	: 	: 
F32,FRE,TOTAL,TPW,LV,LV	274.92 	855.26 	1436.03 	2080.5 	1118.2 	1294.5 	2234.31 	2261.5 	1766.2 	2238.7 	3414.2 	3494.2 	: 	: 
F32,FRE,TOTAL,TPW,PL,LV	3.96 	10.8 	2.4 	: 	: 	: 	0.7 	: 	: 	: 	: 	: 	: 	: 
F32,FRE,TOTAL,TPW,TOTAL,LV	312.52 	1236.99 	1541.13 	2245.5 	1247 	1517.1 	2408.71 	2622.6 	2022.1 	2467.8 	3652.8 	3518.3 	3632.5 	2942.7 
F32,FRE_GUT,HCN,EUR,EE,LV	: 	: 	: 	16468 	27169 	32960.8928 	45685.2346 	62752.3724 	: 	: 	: 	34217.1125 	: 	: 
F32,FRE_GUT,HCN,EUR,EU,LV	321895.6 	1348319.1 	1340783.1 	2065860 	1259268 	1695083.7446 	2690525.2161 	3304706.2643 	2139939.293 	2405903.8743 	4886341.428 	4975308.3771 	4566869.4493 	3657252.8879 
F32,FRE_GUT,HCN,EUR,FI,LV	: 	35871.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_GUT,HCN,EUR,LT,LV	34649.2 	368441.8 	89349 	135332 	102919 	215754.183 	148337.3875 	392265.3321 	270812.7516 	223353.8284 	319174.6235 	: 	: 	: 
F32,FRE_GUT,HCN,EUR,LV,LV	283167.6 	932233.4 	1249346.1 	1914060 	1129180 	1446368.6688 	2495720.6951 	2849688.5597 	1869126.5413 	2182550.046 	4567166.8045 	4941091.2645 	: 	: 
F32,FRE_GUT,HCN,EUR,PL,LV	4078.8 	11772 	2088 	: 	: 	: 	781.8989 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_GUT,HCN,EUR,TOTAL,LV	321895.6 	1348319.1 	1340783.1 	2065860 	1259268 	1695083.7446 	2690525.2161 	3304706.2643 	2139939.293 	2405903.8743 	4886341.428 	4975308.3771 	4566869.4493 	3657252.8879 
F32,FRE_GUT,HCN,EUR_T,EE,LV	: 	: 	: 	920 	1010 	1117.3184 	1116.9984 	1260.0878 	: 	: 	: 	1419.7972 	: 	: 
F32,FRE_GUT,HCN,EUR_T,EU,LV	1030 	1090 	870 	920 	1010 	1117.3184 	1116.9984 	1260.0878 	1058.2757 	974.9185 	1337.6975 	1414.1228 	1257.2249 	1242.8222 
F32,FRE_GUT,HCN,EUR_T,FI,LV	: 	1090 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_GUT,HCN,EUR_T,LT,LV	1030 	1090 	870 	920 	1010 	1117.3184 	1116.9984 	1260.0878 	1058.2757 	974.9185 	1337.6975 	: 	: 	: 
F32,FRE_GUT,HCN,EUR_T,LV,LV	1030 	1090 	870 	920 	1010 	1117.3184 	1116.9984 	1260.0878 	1058.2757 	974.9185 	1337.6975 	1414.0837 	: 	: 
F32,FRE_GUT,HCN,EUR_T,PL,LV	1030 	1090 	870 	: 	: 	: 	1116.9984 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_GUT,HCN,EUR_T,TOTAL,LV	1030 	1090 	870 	920 	1010 	1117.3184 	1116.9984 	1260.0878 	1058.2757 	974.9185 	1337.6975 	1414.1228 	1257.2249 	1242.8222 
F32,FRE_GUT,HCN,TPW,EE,LV	: 	: 	: 	17.9 	26.9 	29.5 	40.9 	49.8 	: 	: 	: 	24.1 	: 	: 
F32,FRE_GUT,HCN,TPW,EU,LV	312.52 	1236.99 	1541.13 	2245.5 	1246.8 	1517.1 	2408.71 	2622.6 	2022.1 	2467.8 	3652.8 	3518.3 	3632.5 	2942.7 
F32,FRE_GUT,HCN,TPW,FI,LV	: 	32.91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_GUT,HCN,TPW,LT,LV	33.64 	338.02 	102.7 	147.1 	101.9 	193.1 	132.8 	311.3 	255.9 	229.1 	238.6 	: 	: 	: 
F32,FRE_GUT,HCN,TPW,LV,LV	274.92 	855.26 	1436.03 	2080.5 	1118 	1294.5 	2234.31 	2261.5 	1766.2 	2238.7 	3414.2 	3494.2 	: 	: 
F32,FRE_GUT,HCN,TPW,PL,LV	3.96 	10.8 	2.4 	: 	: 	: 	0.7 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_GUT,HCN,TPW,TOTAL,LV	312.52 	1236.99 	1541.13 	2245.5 	1246.8 	1517.1 	2408.71 	2622.6 	2022.1 	2467.8 	3652.8 	3518.3 	3632.5 	2942.7 
F32,FRE_GUT,TOTAL,EUR,EE,LV	: 	: 	: 	16468 	27169 	32960.8928 	45685.2346 	62752.3724 	: 	: 	: 	34217.1125 	: 	: 
F32,FRE_GUT,TOTAL,EUR,EU,LV	321895.6 	1348319.1 	1340783.1 	2065860 	1259268 	1695083.7446 	2690525.2161 	3304706.2643 	2139939.293 	2405903.8743 	4886341.428 	4975308.3771 	4566869.4493 	3657252.8879 
F32,FRE_GUT,TOTAL,EUR,FI,LV	: 	35871.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_GUT,TOTAL,EUR,LT,LV	34649.2 	368441.8 	89349 	135332 	102919 	215754.183 	148337.3875 	392265.3321 	270812.7516 	223353.8284 	319174.6235 	: 	: 	: 
F32,FRE_GUT,TOTAL,EUR,LV,LV	283167.6 	932233.4 	1249346.1 	1914060 	1129180 	1446368.6688 	2495720.6951 	2849688.5597 	1869126.5413 	2182550.046 	4567166.8045 	4941091.2645 	: 	: 
F32,FRE_GUT,TOTAL,EUR,PL,LV	4078.8 	11772 	2088 	: 	: 	: 	781.8989 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_GUT,TOTAL,EUR,TOTAL,LV	321895.6 	1348319.1 	1340783.1 	2065860 	1259268 	1695083.7446 	2690525.2161 	3304706.2643 	2139939.293 	2405903.8743 	4886341.428 	4975308.3771 	4566869.4493 	3657252.8879 
F32,FRE_GUT,TOTAL,EUR_T,EE,LV	: 	: 	: 	920 	1010 	1117.3184 	1116.9984 	1260.0878 	: 	: 	: 	1419.7972 	: 	: 
F32,FRE_GUT,TOTAL,EUR_T,EU,LV	1030 	1090 	870 	920 	1010 	1117.3184 	1116.9984 	1260.0878 	1058.2757 	974.9185 	1337.6975 	1414.1228 	1257.2249 	1242.8222 
F32,FRE_GUT,TOTAL,EUR_T,FI,LV	: 	1090 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_GUT,TOTAL,EUR_T,LT,LV	1030 	1090 	870 	920 	1010 	1117.3184 	1116.9984 	1260.0878 	1058.2757 	974.9185 	1337.6975 	: 	: 	: 
F32,FRE_GUT,TOTAL,EUR_T,LV,LV	1030 	1090 	870 	920 	1010 	1117.3184 	1116.9984 	1260.0878 	1058.2757 	974.9185 	1337.6975 	1414.0837 	: 	: 
F32,FRE_GUT,TOTAL,EUR_T,PL,LV	1030 	1090 	870 	: 	: 	: 	1116.9984 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_GUT,TOTAL,EUR_T,TOTAL,LV	1030 	1090 	870 	920 	1010 	1117.3184 	1116.9984 	1260.0878 	1058.2757 	974.9185 	1337.6975 	1414.1228 	1257.2249 	1242.8222 
F32,FRE_GUT,TOTAL,TPW,EE,LV	: 	: 	: 	17.9 	26.9 	29.5 	40.9 	49.8 	: 	: 	: 	24.1 	: 	: 
F32,FRE_GUT,TOTAL,TPW,EU,LV	312.52 	1236.99 	1541.13 	2245.5 	1246.8 	1517.1 	2408.71 	2622.6 	2022.1 	2467.8 	3652.8 	3518.3 	3632.5 	2942.7 
F32,FRE_GUT,TOTAL,TPW,FI,LV	: 	32.91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_GUT,TOTAL,TPW,LT,LV	33.64 	338.02 	102.7 	147.1 	101.9 	193.1 	132.8 	311.3 	255.9 	229.1 	238.6 	: 	: 	: 
F32,FRE_GUT,TOTAL,TPW,LV,LV	274.92 	855.26 	1436.03 	2080.5 	1118 	1294.5 	2234.31 	2261.5 	1766.2 	2238.7 	3414.2 	3494.2 	: 	: 
F32,FRE_GUT,TOTAL,TPW,PL,LV	3.96 	10.8 	2.4 	: 	: 	: 	0.7 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_GUT,TOTAL,TPW,TOTAL,LV	312.52 	1236.99 	1541.13 	2245.5 	1246.8 	1517.1 	2408.71 	2622.6 	2022.1 	2467.8 	3652.8 	3518.3 	3632.5 	2942.7 
F32,FRE_WHL,HCN,EUR,EU,LV	: 	: 	: 	: 	62 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_WHL,HCN,EUR,LV,LV	: 	: 	: 	: 	62 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_WHL,HCN,EUR,TOTAL,LV	: 	: 	: 	: 	62 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_WHL,HCN,EUR_T,EU,LV	: 	: 	: 	: 	310 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_WHL,HCN,EUR_T,LV,LV	: 	: 	: 	: 	310 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_WHL,HCN,EUR_T,TOTAL,LV	: 	: 	: 	: 	310 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_WHL,HCN,TPW,EU,LV	: 	: 	: 	: 	0.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_WHL,HCN,TPW,LV,LV	: 	: 	: 	: 	0.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_WHL,HCN,TPW,TOTAL,LV	: 	: 	: 	: 	0.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_WHL,TOTAL,EUR,EU,LV	: 	: 	: 	: 	62 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_WHL,TOTAL,EUR,LV,LV	: 	: 	: 	: 	62 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_WHL,TOTAL,EUR,TOTAL,LV	: 	: 	: 	: 	62 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_WHL,TOTAL,EUR_T,EU,LV	: 	: 	: 	: 	310 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_WHL,TOTAL,EUR_T,LV,LV	: 	: 	: 	: 	310 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_WHL,TOTAL,EUR_T,TOTAL,LV	: 	: 	: 	: 	310 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_WHL,TOTAL,TPW,EU,LV	: 	: 	: 	: 	0.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_WHL,TOTAL,TPW,LV,LV	: 	: 	: 	: 	0.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,FRE_WHL,TOTAL,TPW,TOTAL,LV	: 	: 	: 	: 	0.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,HCN,EUR,EE,LV	: 	: 	: 	16468 	27169 	32960.8928 	45685.2346 	62752.3724 	: 	: 	: 	34217.1125 	: 	: 
F32,TOTAL,HCN,EUR,EU,LV	321895.6 	1348319.1 	1340783.1 	2065860 	1259330 	1695083.7446 	2690525.2161 	3304706.2643 	2139939.293 	2405903.8743 	4886341.428 	4975308.3771 	4566869.4493 	3657252.8879 
F32,TOTAL,HCN,EUR,FI,LV	: 	35871.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,HCN,EUR,LT,LV	34649.2 	368441.8 	89349 	135332 	102919 	215754.183 	148337.3875 	392265.3321 	270812.7516 	223353.8284 	319174.6235 	: 	: 	: 
F32,TOTAL,HCN,EUR,LV,LV	283167.6 	932233.4 	1249346.1 	1914060 	1129242 	1446368.6688 	2495720.6951 	2849688.5597 	1869126.5413 	2182550.046 	4567166.8045 	4941091.2645 	: 	: 
F32,TOTAL,HCN,EUR,PL,LV	4078.8 	11772 	2088 	: 	: 	: 	781.8989 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,HCN,EUR,TOTAL,LV	321895.6 	1348319.1 	1340783.1 	2065860 	1259330 	1695083.7446 	2690525.2161 	3304706.2643 	2139939.293 	2405903.8743 	4886341.428 	4975308.3771 	4566869.4493 	3657252.8879 
F32,TOTAL,HCN,EUR_T,EE,LV	: 	: 	: 	920 	1010 	1117.3184 	1116.9984 	1260.0878 	: 	: 	: 	1419.7972 	: 	: 
F32,TOTAL,HCN,EUR_T,EU,LV	1030 	1090 	870 	920 	1009.8877 	1117.3184 	1116.9984 	1260.0878 	1058.2757 	974.9185 	1337.6975 	1414.1228 	1257.2249 	1242.8222 
F32,TOTAL,HCN,EUR_T,FI,LV	: 	1090 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,HCN,EUR_T,LT,LV	1030 	1090 	870 	920 	1010 	1117.3184 	1116.9984 	1260.0878 	1058.2757 	974.9185 	1337.6975 	: 	: 	: 
F32,TOTAL,HCN,EUR_T,LV,LV	1030 	1090 	870 	920 	1009.8748 	1117.3184 	1116.9984 	1260.0878 	1058.2757 	974.9185 	1337.6975 	1414.0837 	: 	: 
F32,TOTAL,HCN,EUR_T,PL,LV	1030 	1090 	870 	: 	: 	: 	1116.9984 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,HCN,EUR_T,TOTAL,LV	1030 	1090 	870 	920 	1009.8877 	1117.3184 	1116.9984 	1260.0878 	1058.2757 	974.9185 	1337.6975 	1414.1228 	1257.2249 	1242.8222 
F32,TOTAL,HCN,TPW,EE,LV	: 	: 	: 	17.9 	26.9 	29.5 	40.9 	49.8 	: 	: 	: 	24.1 	: 	: 
F32,TOTAL,HCN,TPW,EU,LV	312.52 	1236.99 	1541.13 	2245.5 	1247 	1517.1 	2408.71 	2622.6 	2022.1 	2467.8 	3652.8 	3518.3 	3632.5 	2942.7 
F32,TOTAL,HCN,TPW,FI,LV	: 	32.91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,HCN,TPW,LT,LV	33.64 	338.02 	102.7 	147.1 	101.9 	193.1 	132.8 	311.3 	255.9 	229.1 	238.6 	: 	: 	: 
F32,TOTAL,HCN,TPW,LV,LV	274.92 	855.26 	1436.03 	2080.5 	1118.2 	1294.5 	2234.31 	2261.5 	1766.2 	2238.7 	3414.2 	3494.2 	: 	: 
F32,TOTAL,HCN,TPW,PL,LV	3.96 	10.8 	2.4 	: 	: 	: 	0.7 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,HCN,TPW,TOTAL,LV	312.52 	1236.99 	1541.13 	2245.5 	1247 	1517.1 	2408.71 	2622.6 	2022.1 	2467.8 	3652.8 	3518.3 	3632.5 	2942.7 
F32,TOTAL,TOTAL,EUR,EE,LV	: 	: 	: 	16468 	27169 	32960.8928 	45685.2346 	62752.3724 	: 	: 	: 	34217.1125 	: 	: 
F32,TOTAL,TOTAL,EUR,EU,LV	321895.6 	1348319.1 	1340783.1 	2065860 	1259330 	1695083.7446 	2690525.2161 	3304706.2643 	2139939.293 	2405903.8743 	4886341.428 	4975308.3771 	4566869.4493 	3657252.8879 
F32,TOTAL,TOTAL,EUR,FI,LV	: 	35871.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,TOTAL,EUR,LT,LV	34649.2 	368441.8 	89349 	135332 	102919 	215754.183 	148337.3875 	392265.3321 	270812.7516 	223353.8284 	319174.6235 	: 	: 	: 
F32,TOTAL,TOTAL,EUR,LV,LV	283167.6 	932233.4 	1249346.1 	1914060 	1129242 	1446368.6688 	2495720.6951 	2849688.5597 	1869126.5413 	2182550.046 	4567166.8045 	4941091.2645 	: 	: 
F32,TOTAL,TOTAL,EUR,PL,LV	4078.8 	11772 	2088 	: 	: 	: 	781.8989 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,TOTAL,EUR,TOTAL,LV	321895.6 	1348319.1 	1340783.1 	2065860 	1259330 	1695083.7446 	2690525.2161 	3304706.2643 	2139939.293 	2405903.8743 	4886341.428 	4975308.3771 	4566869.4493 	3657252.8879 
F32,TOTAL,TOTAL,EUR_T,EE,LV	: 	: 	: 	920 	1010 	1117.3184 	1116.9984 	1260.0878 	: 	: 	: 	1419.7972 	: 	: 
F32,TOTAL,TOTAL,EUR_T,EU,LV	1030 	1090 	870 	920 	1009.8877 	1117.3184 	1116.9984 	1260.0878 	1058.2757 	974.9185 	1337.6975 	1414.1228 	1257.2249 	1242.8222 
F32,TOTAL,TOTAL,EUR_T,FI,LV	: 	1090 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,TOTAL,EUR_T,LT,LV	1030 	1090 	870 	920 	1010 	1117.3184 	1116.9984 	1260.0878 	1058.2757 	974.9185 	1337.6975 	: 	: 	: 
F32,TOTAL,TOTAL,EUR_T,LV,LV	1030 	1090 	870 	920 	1009.8748 	1117.3184 	1116.9984 	1260.0878 	1058.2757 	974.9185 	1337.6975 	1414.0837 	: 	: 
F32,TOTAL,TOTAL,EUR_T,PL,LV	1030 	1090 	870 	: 	: 	: 	1116.9984 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,TOTAL,EUR_T,TOTAL,LV	1030 	1090 	870 	920 	1009.8877 	1117.3184 	1116.9984 	1260.0878 	1058.2757 	974.9185 	1337.6975 	1414.1228 	1257.2249 	1242.8222 
F32,TOTAL,TOTAL,TPW,EE,LV	: 	: 	: 	17.9 	26.9 	29.5 	40.9 	49.8 	: 	: 	: 	24.1 	: 	: 
F32,TOTAL,TOTAL,TPW,EU,LV	312.52 	1236.99 	1541.13 	2245.5 	1247 	1517.1 	2408.71 	2622.6 	2022.1 	2467.8 	3652.8 	3518.3 	3632.5 	2942.7 
F32,TOTAL,TOTAL,TPW,FI,LV	: 	32.91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,TOTAL,TPW,LT,LV	33.64 	338.02 	102.7 	147.1 	101.9 	193.1 	132.8 	311.3 	255.9 	229.1 	238.6 	: 	: 	: 
F32,TOTAL,TOTAL,TPW,LV,LV	274.92 	855.26 	1436.03 	2080.5 	1118.2 	1294.5 	2234.31 	2261.5 	1766.2 	2238.7 	3414.2 	3494.2 	: 	: 
F32,TOTAL,TOTAL,TPW,PL,LV	3.96 	10.8 	2.4 	: 	: 	: 	0.7 	: 	: 	: 	: 	: 	: 	: 
F32,TOTAL,TOTAL,TPW,TOTAL,LV	312.52 	1236.99 	1541.13 	2245.5 	1247 	1517.1 	2408.71 	2622.6 	2022.1 	2467.8 	3652.8 	3518.3 	3632.5 	2942.7 
F33,FRE,HCN,EUR,EE,LV	106513.4 	30023.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F33,FRE,HCN,EUR,EU,LV	208706.4 	151999.4 	137812.8 	118968 	73588 	67528.7184 	39712.157 	23843.8346 	15984.1969 	17431.5311 	13707.1306 	: 	: 	: 
F33,FRE,HCN,EUR,LT,LV	1060.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F33,FRE,HCN,EUR,LV,LV	101132.5 	121975.7 	137812.8 	118968 	73588 	67528.7184 	39712.157 	23843.8346 	15984.1969 	17431.5311 	13707.1306 	: 	: 	: 
F33,FRE,HCN,EUR,TOTAL,LV	208706.4 	151999.4 	137812.8 	118968 	73588 	67528.7184 	39712.157 	23843.8346 	15984.1969 	17431.5311 	13707.1306 	: 	: 	: 
F33,FRE,HCN,EUR_T,EE,LV	1563.1553 	1190 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F33,FRE,HCN,EUR_T,EU,LV	544.8684 	343.3928 	518.2296 	401.512 	584.9603 	330.3753 	1089.1979 	699.2327 	421.7466 	323.405 	455.3864 	: 	: 	: 
F33,FRE,HCN,EUR_T,LT,LV	210 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F33,FRE,HCN,EUR_T,LV,LV	326.3918 	292.2204 	518.2296 	401.512 	584.9603 	330.3753 	1089.1979 	699.2327 	421.7466 	323.405 	455.3864 	: 	: 	: 
F33,FRE,HCN,EUR_T,TOTAL,LV	544.8684 	343.3928 	518.2296 	401.512 	584.9603 	330.3753 	1089.1979 	699.2327 	421.7466 	323.405 	455.3864 	: 	: 	: 
F33,FRE,HCN,TPW,EE,LV	68.14 	25.23 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F33,FRE,HCN,TPW,EU,LV	383.04 	442.64 	265.93 	296.3 	125.8 	204.4 	36.46 	34.1 	37.9 	53.9 	30.1 	: 	: 	: 
F33,FRE,HCN,TPW,LT,LV	5.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F33,FRE,HCN,TPW,LV,LV	309.85 	417.41 	265.93 	296.3 	125.8 	204.4 	36.46 	34.1 	37.9 	53.9 	30.1 	: 	: 	: 
F33,FRE,HCN,TPW,TOTAL,LV	383.04 	442.64 	265.93 	296.3 	125.8 	204.4 	36.46 	34.1 	37.9 	53.9 	30.1 	: 	: 	: 
F33,FRE,TOTAL,EUR,EE,LV	106513.4 	30023.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F33,FRE,TOTAL,EUR,EU,LV	208706.4 	151999.4 	137812.8 	118968 	73588 	67528.7184 	39712.157 	23843.8346 	15984.1969 	17431.5311 	13707.1306 	: 	: 	: 
F33,FRE,TOTAL,EUR,LT,LV	1060.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F33,FRE,TOTAL,EUR,LV,LV	101132.5 	121975.7 	137812.8 	118968 	73588 	67528.7184 	39712.157 	23843.8346 	15984.1969 	17431.5311 	13707.1306 	: 	: 	: 
F33,FRE,TOTAL,EUR,TOTAL,LV	208706.4 	151999.4 	137812.8 	118968 	73588 	67528.7184 	39712.157 	23843.8346 	15984.1969 	17431.5311 	13707.1306 	: 	: 	: 
F33,FRE,TOTAL,EUR_T,EE,LV	1563.1553 	1190 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F33,FRE,TOTAL,EUR_T,EU,LV	544.8684 	343.3928 	518.2296 	401.512 	584.9603 	330.3753 	1089.1979 	699.2327 	421.7466 	323.405 	455.3864 	: 	: 	: 
F33,FRE,TOTAL,EUR_T,LT,LV	210 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F33,FRE,TOTAL,EUR_T,LV,LV	326.3918 	292.2204 	518.2296 	401.512 	584.9603 	330.3753 	1089.1979 	699.2327 	421.7466 	323.405 	455.3864 	: 	: 	: 
F33,FRE,TOTAL,EUR_T,TOTAL,LV	544.8684 	343.3928 	518.2296 	401.512 	584.9603 	330.3753 	1089.1979 	699.2327 	421.7466 	323.405 	455.3864 	: 	: 	: 
F33,FRE,TOTAL,TPW,EE,LV	68.14 	25.23 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F33,FRE,TOTAL,TPW,EU,LV	383.04 	442.64 	265.93 	296.3 	125.8 	204.4 	36.46 	34.1 	37.9 	53.9 	30.1 	: 	: 	: 
F33,FRE,TOTAL,TPW,LT,LV	5.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F33,FRE,TOTAL,TPW,LV,LV	309.85 	417.41 	265.93 	296.3 	125.8 	204.4 	36.46 	34.1 	37.9 	53.9 	30.1 	: 	: 	: 
F33,FRE,TOTAL,TPW,TOTAL,LV	383.04 	442.64 	265.93 	296.3 	125.8 	204.4 	36.46 	34.1 	37.9 	53.9 	30.1 	: 	: 	: 
F33,FRE_WHL,HCN,EUR,EE,LV	106513.4 	30023.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F33,FRE_WHL,HCN,EUR,EU,LV	208706.4 	151999.4 	137812.8 	118968 	73588 	67528.7184 	39712.157 	23843.8346 	15984.1969 	17431.5311 	13707.1306 	: 	: 	: 
F33,FRE_WHL,HCN,EUR,LT,LV	1060.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F33,FRE_WHL,HCN,EUR,LV,LV	101132.5 	121975.7 	137812.8 	118968 	73588 	67528.7184 	39712.157 	23843.8346 	15984.1969 	17431.5311 	13707.1306 	: 	: 	: 
F33,FRE_WHL,HCN,EUR,TOTAL,LV	208706.4 	151999.4 	137812.8 	118968 	73588 	67528.7184 	39712.157 	23843.8346 	15984.1969 	17431.5311 	13707.1306 	: 	: 	: 
F33,FRE_WHL,HCN,EUR_T,EE,LV	1563.1553 	1190 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F33,FRE_WHL,HCN,EUR_T,EU,LV	544.8684 	343.3928 	518.2296 	401.512 	584.9603 	330.3753 	1089.1979 	699.2327 	421.7466 	323.405 	455.3864 	: 	: 	: 
F33,FRE_WHL,HCN,EUR_T,LT,LV	210 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F33,FRE_WHL,HCN,EUR_T,LV,LV	326.3918 	292.2204 	518.2296 	401.512 	584.9603 	330.3753 	1089.1979 	699.2327 	421.7466 	323.405 	455.3864 	: 	: 	: 
F33,FRE_WHL,HCN,EUR_T,TOTAL,LV	544.8684 	343.3928 	518.2296 	401.512 	584.9603 	330.3753 	1089.1979 	699.2327 	421.7466 	323.405 	455.3864 	: 	: 	: 
F33,FRE_WHL,HCN,TPW,EE,LV	68.14 	25.23 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F33,FRE_WHL,HCN,TPW,EU,LV	383.04 	442.64 	265.93 	296.3 	125.8 	204.4 	36.46 	34.1 	37.9 	53.9 	30.1 	: 	: 	: 
F33,FRE_WHL,HCN,TPW,LT,LV	5.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
F33,FRE_WHL,HCN,TPW,LV,LV	309.85 	417.41 	265.93 	296.3 	125.8 	204.4 	36.46 	34.1 	37.9 	53.9 	30.1 	: 	: 	: 
F33,FRE_WHL,HCN,TPW,TOTAL,LV	383.04 	442.64 	265.93 	296.3 	125.8 	204.4 	36.46 	34.1 	37.9 	53.9 	30.1 	: 	: 	: 
